time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
1.125,0.0909568,0.0665691,0,0.0282471,0.29769,0.364177,0.666605,0.118458,
1.13,0.0922476,0.0848055,0,0.0283286,0.298678,0.350075,0.686673,0.111843,
1.135,0.0770276,0.0967863,0,0.0216264,0.353544,0.306846,0.725789,0.0977897,
1.14,0.0672333,0.115954,0.00155854,0.0218887,0.357299,0.268271,0.747142,0.0930519,
1.145,0.0697359,0.138145,0.00699745,0.0155365,0.362415,0.239766,0.776162,0.0914832,
1.15,0.0716698,0.157126,0.00241439,0.0193793,0.369472,0.220823,0.78886,0.0903805,
1.155,0.075288,0.171868,0,0.0212663,0.378118,0.208821,0.808073,0.0874516,
1.16,0.0747625,0.181713,0,0.0229449,0.386629,0.202077,0.816895,0.0847991,
1.165,0.0745553,0.184731,0,0.023414,0.392823,0.201179,0.82449,0.0806281,
1.17,0.0694377,0.183544,0.0138654,0.0230582,0.398419,0.202152,0.83075,0.0753286,
1.175,0.109608,0.176846,0.00864535,0.0163987,0.426284,0.187234,0.858154,0.0581693,
1.18,0.0963458,0.164985,0.0289748,0.0152368,0.40842,0.194061,0.852692,0.0530254,
1.185,0.0919657,0.156993,0.0469,0.0172896,0.403197,0.204135,0.84852,0.0530065,
1.19,0.088205,0.148982,0.0654851,0.0179387,0.405448,0.225355,0.849386,0.0522174,
1.195,0.0850663,0.126407,0.0742512,0.0153575,0.406693,0.243813,0.843174,0.0461767,
1.2,0.0867714,0.119058,0.0821577,0,0.414015,0.262678,0.843208,0.0489211,
1.205,0.0882735,0.106718,0.0827469,0.0254657,0.420944,0.276446,0.840891,0.044224,
1.21,0.100061,0.105035,0.0828744,0.0243904,0.43137,0.286431,0.84038,0.0556493,
1.215,0.109526,0.0972396,0.0763789,0.0396583,0.441149,0.290346,0.836366,0.0446602,
1.22,0.104624,0.0996015,0.088737,0.0514086,0.433427,0.30594,0.81036,0.0611901,
1.225,0.198203,0.100256,0.0896087,0.035974,0.471038,0.371282,0.822769,0.0715105,
1.23,0.164436,0.104938,0.0839729,0.0422244,0.431112,0.299096,0.767235,0.0751058,
1.235,0.211668,0.108286,0.0932422,0.0427816,0.450878,0.318938,0.757168,0.077084,
1.24,0.251392,0.109685,0.0951588,0.0455458,0.457879,0.325588,0.74666,0.0753051,
1.245,0.286418,0.110355,0.0974818,0.0491869,0.454609,0.324861,0.733965,0.0760082,
1.25,0.317065,0.11104,0.102881,0.0497169,0.445614,0.326146,0.727311,0.0789721,
1.255,0.344682,0.112581,0.109535,0.051495,0.432121,0.329924,0.723257,0.0848198,
1.26,0.367411,0.113525,0.119161,0.0531535,0.415239,0.338787,0.724099,0.0921864,
1.265,0.386993,0.115689,0.128792,0.0557189,0.394448,0.352626,0.729202,0.104125,
1.27,0.401214,0.115572,0.14004,0.0558656,0.372402,0.368211,0.736809,0.115767,
1.275,0.409242,0.115101,0.147891,0.0591485,0.348699,0.382759,0.74779,0.130269,
