time,synergy1,synergy2,synergy3,synergy4,
4.105,0.16569,0.812149,0.00428913,0.231864,
4.11,0.0897097,0.94597,0.0585935,0.000751804,
4.115,0.167457,0.736425,0.0395865,0.286656,
4.12,0.0908047,0.911267,0.0926051,0,
4.125,0.176124,0.705415,0.0359907,0.31661,
4.13,0.0921569,0.920527,0.0966825,0,
4.135,0.178178,0.854061,0.170666,0,
4.14,0.0805442,0.867597,0.00840538,0.153932,
4.145,0.185455,0.890404,0.0902368,0,
4.15,0.0697622,0.931872,0.0935715,0,
4.155,0.182605,0.877521,0.119134,0,
4.16,0.0729394,0.929887,0.00271328,0.0913531,
4.165,0.174616,0.91276,0.0816273,0,
4.17,0.0656835,0.887509,0.0487031,0.115206,
4.175,0.181373,0.904409,0.0912338,0,
4.18,0.0572808,0.82224,0.0993502,0.165583,
4.185,0.175315,0.893903,0.0946571,0,
4.19,0.057001,0.88508,0.137441,0,
4.195,0.152416,0.878626,0.0286152,0.0923412,
4.2,0.0607281,0.908803,0.115613,0,
4.205,0.133868,0.841265,0.141279,0.0328391,
4.21,0.0692468,0.869478,0.0993104,0.0573237,
4.215,0.135988,0.850241,0.0784647,0.0499603,
4.22,0.0582029,0.875235,0.0955646,0.0575989,
4.225,0.122188,0.854428,0.0920733,0.0642965,
4.23,0.0620364,0.866171,0.0583869,0.0803952,
4.235,0.136829,0.813178,0.0783763,0.113725,
4.24,0.0417365,0.857938,0.0902536,0.0766863,
4.245,0.138147,0.841946,0.0790358,0.0669422,
4.25,0.0584221,0.816058,0.205932,0.0148087,
4.255,0.123204,0.851706,0.0290373,0.085146,
4.26,0.0504996,0.763551,0.201859,0.0620949,
4.265,0.137003,0.800063,0.125099,0.0530665,
4.27,0.0329421,0.791772,0.136988,0.099648,
4.275,0.122474,0.734692,0.24135,0.024548,
4.28,0.0362805,0.852208,0.0495971,0.095512,
4.285,0.127657,0.737561,0.247579,0,
4.29,0.0274197,0.805348,0.11859,0.0825369,
4.295,0.120687,0.627648,0.314967,0.095725,
4.3,0.0396079,0.698841,0.297083,0.0661524,
4.305,0.136762,0.799681,0.0589543,0.0920904,
4.31,0.0497179,0.758875,0.237719,0.00703345,
4.315,0.127702,0.812366,0,0.0916987,
4.32,0.0221523,0.7966,0.205758,0,
4.325,0.118204,0.796883,0,0.0800947,
4.33,0.063525,0.717953,0.27796,0.0117917,
4.335,0.10579,0.815402,0,0.076204,
4.34,0.044134,0.671104,0.338661,0.02847,
4.345,0.122181,0.793479,0,0.106908,
4.35,0.0279563,0.810677,0.0224143,0.12893,
4.355,0.128111,0.69912,0.239348,0,
4.36,0.0355666,0.843264,0,0.0848543,
4.365,0.126511,0.623717,0.327587,0.0210193,
4.37,0.0288231,0.832929,0,0.0987939,
4.375,0.142795,0.748766,0,0.13899,
4.38,0.0411589,0.796541,0.148764,0,
4.385,0.142207,0.783226,0,0.0885796,
4.39,0.0343353,0.751461,0.187547,0.0114724,
4.395,0.132388,0.772158,0,0.0789758,
4.4,0.0371361,0.66442,0.312549,0.0231141,
4.405,0.129256,0.748465,0.019194,0.0884732,
4.41,0.0440073,0.639546,0.331948,0.0271973,
4.415,0.119521,0.790909,0,0.0945347,
4.42,0.0505059,0.639716,0.290582,0.0546908,
4.425,0.120075,0.773786,0.00873943,0.105466,
4.43,0.0335361,0.659414,0.319379,0.0194603,
4.435,0.125449,0.769797,0,0.0859873,
4.44,0.0310559,0.645617,0.339307,0.0103353,
4.445,0.120474,0.782497,0,0.0818619,
4.45,0.0198388,0.636166,0.327828,0.0442688,
4.455,0.1188,0.788334,0,0.0997711,
4.46,0.0283503,0.616973,0.351048,0.0508125,
4.465,0.126781,0.740806,0.0132147,0.12313,
4.47,0.0219362,0.760465,0.045266,0.156928,
4.475,0.128835,0.648549,0.251742,0.0244986,
4.48,0.0410332,0.79681,0.0122085,0.110933,
4.485,0.123151,0.66239,0.223687,0.0222921,
4.49,0.0403866,0.816814,0,0.102161,
4.495,0.128611,0.644291,0.301159,0,
4.5,0.0342658,0.820622,0,0.103314,
4.505,0.13073,0.57635,0.339705,0.0335794,
4.51,0.0455828,0.786845,0.0718763,0.0819484,
4.515,0.139272,0.742001,0.00566618,0.126874,
4.52,0.0395991,0.775459,0.151272,0,
