time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.555,30.7114,17.6636,-60.3445,-58.6729,-13.0086,-10.8769,3.65556,-17.5892,-64.8538,-68.4116,-21.0885,-5.21537,-10.1146,-26.03,9.39711,12.036,-5.95864,7.85189,-2.22731,2.00452,
0.56,28.9651,17.502,-60.8537,-58.5223,-13.931,-11.2195,3.63695,-18.6636,-67.4947,-69.6667,-22.5934,-4.35254,-12.2022,-21.674,9.35711,10.3474,-6.70939,6.44837,-2.18706,2.04095,
0.565,30.7356,17.4671,-60.9409,-58.4374,-14.0674,-11.5699,3.42899,-19.8148,-70.7905,-71.1152,-19.0939,-4.21135,-9.06827,-15.7738,7.36326,8.28543,-7.04368,4.15351,-2.14999,2.05315,
0.57,28.8329,17.6395,-60.9115,-58.4439,-15.0003,-11.925,4.5331,-21.0033,-74.2408,-72.7399,-18.7251,-5.12536,-8.82228,-8.6657,6.083,6.02231,-7.28147,0.984172,-2.09457,2.04114,
0.575,30.022,18.0982,-60.2429,-58.5385,-15.3223,-12.2801,4.52186,-22.1852,-77.5803,-74.51,-16.421,-7.96219,-7.6528,-0.533022,5.05907,3.76848,-7.51432,-3.23409,-2.01759,1.98573,
0.58,30.3284,18.9075,-59.193,-58.6879,-15.6377,-12.6284,4.8717,-23.3256,-80.5949,-76.3945,-15.3175,-13.1585,-8.04745,8.0055,3.94873,1.74455,-7.74127,-8.45747,-1.91715,1.88434,
0.585,31.6284,20.1046,-57.714,-58.8825,-15.5235,-12.9629,5.20467,-24.4074,-83.0341,-78.3768,-15.6038,-20.2153,-7.28598,15.8158,2.69746,0.130951,-7.9696,-14.2202,-1.79496,1.75895,
0.59,32.6202,21.7334,-56.504,-59.1492,-15.9583,-13.2803,5.49444,-25.4024,-85.5638,-80.4369,-13.9211,-28.7335,-7.35265,21.9901,1.76939,-0.959159,-8.2193,-20.1569,-1.65898,1.6184,
0.595,36.2062,23.8318,-53.5108,-59.5084,-13.8274,-13.5853,5.72101,-26.2821,-87.2143,-82.5551,-12.2444,-37.9547,-6.30486,25.7034,0.599131,-1.50694,-8.49428,-25.8291,-1.51685,1.47417,
0.6,34.3422,26.4138,-53.4772,-59.9703,-17.5163,-13.8934,5.87384,-27.0318,-88.3531,-84.7243,-10.7361,-46.8172,-6.66228,26.354,-0.163207,-1.59518,-8.75669,-30.7085,-1.37804,1.32754,
0.605,38.6709,29.5063,-49.8713,-60.55,-14.9385,-14.2188,5.92061,-27.6144,-89.0371,-86.9211,-8.89777,-51.7902,-6.96812,22.6915,-0.754163,-1.40475,-9.00051,-33.3465,-1.24806,1.24152,
0.61,40.5254,33.0904,-48.8114,-61.2546,-14.8683,-14.5667,5.81187,-28.0026,-89.928,-89.1127,-7.28072,-47.6131,-7.41652,13.6456,-1.22663,-1.19044,-9.1017,-31.742,-1.13087,1.29318,
0.615,42.9598,37.0693,-46.8917,-62.1035,-14.7779,-14.9361,5.54208,-28.2045,-91.156,-91.2783,-6.79926,-40.9095,-8.25572,3.13584,-1.56032,-1.0777,-8.883,-29.0232,-0.716294,1.26968,
0.62,43.1823,41.303,-48.6932,-63.0876,-15.7333,-15.3168,5.13587,-28.2467,-92.6622,-93.4037,-5.12133,-34.8342,-8.7297,-7.0026,-2.0608,-1.15559,-8.46483,-26.7108,-0.221846,1.10376,
0.625,47.3237,45.6292,-44.2436,-64.1808,-14.9027,-15.6886,4.62227,-28.1625,-94.2482,-95.4749,-4.73226,-32.7623,-9.71877,-15.4403,-2.41878,-1.4542,-8.0779,-26.3155,0.136914,0.765104,
0.63,42.76,49.8858,-53.5306,-65.3559,-18.2646,-16.0303,4.0425,-27.9791,-95.8752,-97.4721,-3.5492,-28.9759,-10.3181,-24.0318,-2.93892,-2.02372,-7.77651,-25.4091,0.315802,0.409432,
0.635,48.8215,53.9101,-46.0902,-66.6011,-16.7429,-16.3253,3.42432,-27.724,-97.5307,-99.3805,-2.727,-24.0247,-11.2403,-32.1694,-3.25091,-2.82455,-7.53833,-24.1943,0.409832,0.052354,
0.64,47.4744,57.556,-49.9907,-67.9,-18.4082,-16.5544,2.79129,-27.4107,-99.635,-101.173,-1.89541,-18.3554,-11.6532,-39.418,-3.8753,-3.77528,-7.31817,-22.838,0.517013,-0.289316,
0.645,49.6754,60.7067,-48.5001,-69.2034,-18.743,-16.6972,2.25159,-27.0376,-100.341,-102.814,-1.54005,-12.7014,-12.1953,-45.375,-4.03872,-4.77732,-7.1337,-21.4534,0.594066,-0.599397,
