time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.395,16.3363,-12.0917,-63.0506,-63.4559,-8.03638,2.52188,0.976527,11.4941,-39.2527,-37.6916,-29.2956,21.1806,12.4403,-13.4649,7.27103,-4.74923,3.60444,7.34154,-20.4455,1.49364,
0.4,17.5027,-11.4322,-60.0237,-61.8382,-7.27839,1.81991,1.05054,8.17077,-40.3012,-38.8444,-30.087,18.7668,12.8761,-12.3036,6.56104,-4.81973,1.83212,5.20192,-21.233,1.2886,
0.405,24.0074,-10.3749,-58.2845,-60.5071,-6.84293,1.10353,0.741886,5.11035,-40.8422,-39.9383,-32.5544,15.9944,9.08775,-11.1519,7.71186,-4.76541,0.501962,3.06103,-21.726,1.09097,
0.41,11.4339,-8.94814,-51.7026,-59.4403,-7.1699,0.373308,1.86908,2.31813,-41.1315,-40.9825,-35.6362,12.9755,4.06207,-10.0399,9.5122,-4.59835,-0.547726,0.97723,-21.9263,0.905966,
0.415,14.7833,-7.15641,-51.6368,-58.551,-8.73419,-0.371585,1.93081,-0.206647,-41.0934,-41.9976,-35.7036,9.82689,3.89827,-8.99157,7.80433,-4.33426,-1.58557,-0.997607,-21.9156,0.738083,
0.42,22.9241,-4.98466,-51.8418,-57.7216,-7.29382,-1.13603,3.18149,-2.45404,-41.0538,-42.9972,-37.1145,6.66599,1.81121,-8.02559,8.8491,-3.99117,-2.61565,-2.81826,-21.678,0.591062,
0.425,27.0683,-2.45793,-50.5893,-56.8233,-7.08652,-1.92559,4.13564,-4.43183,-41.0263,-43.9873,-37.0347,3.60671,1.0492,-7.15534,8.30766,-3.58818,-3.45443,-4.44642,-21.2935,0.467833,
0.43,16.9675,0.332847,-49.1914,-55.7671,-12.0715,-2.73215,3.9496,-6.1779,-41.0446,-44.9752,-37.4142,0.754849,0.00512886,-6.38917,8.37615,-3.14457,-4.31795,-5.85099,-20.7739,0.370467,
0.435,24.1187,3.23982,-48.2384,-54.5244,-10.7014,-3.53862,4.24187,-7.75962,-41.1755,-45.9787,-37.3296,-1.79646,-0.454335,-5.73044,8.21559,-2.67898,-5.13746,-7.00832,-20.1477,0.300118,
0.44,25.7811,6.09197,-47.6578,-53.1159,-10.7319,-4.3261,4.8218,-9.25276,-40.7824,-47.0113,-37.1745,-3.97079,-0.594214,-5.17785,7.94047,-2.20875,-5.88375,-7.90219,-19.4472,0.257007,
0.445,25.601,8.76751,-48.9177,-51.6104,-10.0758,-5.07859,5.54158,-10.7041,-41.4054,-48.0757,-36.4005,-5.71166,-0.558093,-4.72646,7.67637,-1.74903,-6.53018,-8.52354,-18.7022,0.240454,
0.45,19.3457,11.2265,-48.5473,-50.094,-11.6633,-5.78736,6.26423,-12.1242,-41.333,-49.1738,-36.2712,-6.9847,-0.386323,-4.36966,6.97276,-1.3119,-7.11679,-8.8699,-17.8935,0.248963,
0.455,30.3825,13.4809,-47.1092,-48.656,-11.1157,-6.45101,7.00973,-13.5022,-41.1617,-50.3077,-34.0705,-7.77873,-0.119336,-4.10129,6.77172,-0.905443,-7.65958,-8.9446,-17.1119,0.280334,
0.46,18.0522,15.5573,-47.8078,-47.3558,-13.8213,-7.07349,7.71689,-14.8255,-41.2567,-51.4781,-33.0139,-8.10599,0.527946,-3.91762,5.85155,-0.533084,-8.13778,-8.75629,-16.2639,0.331782,
0.465,26.7886,17.4816,-47.6784,-46.2313,-13.021,-7.66169,8.41704,-16.078,-41.5765,-52.671,-30.8272,-8.00136,1.32315,-3.81856,5.22543,-0.193274,-8.56613,-8.3187,-15.4759,0.400061,
0.47,16.7947,19.2701,-48.9809,-45.3171,-15.3852,-8.22144,9.0453,-17.2409,-42.085,-53.8607,-29.1419,-7.52064,2.1872,-3.80823,4.42197,0.120331,-8.92604,-7.65063,-14.6898,0.481595,
0.475,20.4856,20.918,-49.7011,-44.6341,-15.3859,-8.75792,9.58631,-18.3042,-42.837,-55.0168,-26.1086,-6.73781,3.14037,-3.89453,3.891,0.41819,-9.22346,-6.77648,-13.9203,0.572625,
0.48,18.0808,22.4123,-50.586,-44.2,-16.2549,-9.27296,10.0113,-19.2634,-43.6598,-56.1102,-23.9353,-5.74133,4.01546,-4.08793,2.74605,0.713649,-9.52234,-5.72671,-13.1898,0.669356,
0.485,16.3144,23.7197,-51.7952,-44.0253,-17.0944,-9.7683,10.273,-20.1348,-44.7939,-57.1302,-20.708,-4.62985,3.80754,-4.39919,1.96691,1.02127,-9.14103,-4.53867,-12.486,0.768108,
0.49,13.4387,24.8066,-52.9071,-44.0964,-17.93,-10.2472,10.2624,-20.9418,-45.9106,-58.075,-19.8021,-3.50771,4.30585,-4.83654,1.30802,1.3549,-10.2707,-3.2572,-11.808,0.86546,
0.495,12.4818,25.655,-53.8546,-44.3877,-18.5355,-10.7088,9.06939,-21.6987,-46.6792,-58.9398,-17.8566,-2.48062,5.68015,-5.40277,1.06185,1.7258,-10.6497,-1.93506,-11.1605,0.958404,
