time,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,hip_flexion_r,hip_flexion_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,hip_flexion_l,hip_flexion_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
3.515,29.3946,-77.4235,22.3237,-91.5044,-110.264,-44.5949,-201.503,-101.772,10.9374,22.3105,-9.91063,-43.4634,10.868,-124.914,-55.6069,-91.7628,-263.547,-101.238,-72.0647,12.2915,
3.52,28.6545,-88.2177,22.3567,-79.8903,-110.688,-42.3211,-201.416,-113.264,10.2632,17.7727,-10.022,-21.4785,10.8837,-169.373,-55.692,-91.4161,-264.801,-78.4777,-14.5743,12.9284,
3.525,27.9276,-85.6899,22.3948,-87.4017,-111.046,-40.0246,-201.323,-107.324,9.48144,19.1744,-10.1675,-40.3949,10.8443,-140.718,-55.7608,-91.6398,-266.054,-99.8434,-72.5639,11.4482,
3.53,27.2227,-82.8012,22.4248,-89.0816,-111.452,-42.5351,-201.231,-109.792,9.18915,17.829,-10.2881,-17.7189,10.8326,-169.946,-55.8327,-93.392,-267.304,-76.7671,-16.2539,10.9215,
3.535,26.5486,-111.21,22.4451,-69.3817,-111.81,-23.0341,-201.143,-126.409,8.79171,19.9605,-10.3996,-33.6705,10.8267,-155.914,-55.9016,-106.998,-268.551,-80.1846,-72.8811,9.35685,
3.54,25.8724,-60.8863,22.4621,-110.854,-112.163,-66.0645,-201.062,-83.7805,6.43376,12.7864,-10.5339,-31.1388,10.7851,-146.378,-55.9513,-100.42,-269.797,-89.0196,-17.544,10.3111,
3.545,25.2165,-114.521,22.4874,-72.8184,-112.503,-40.2096,-200.991,-117.786,5.24567,17.9256,-10.6201,-28.8578,10.7984,-166.341,-56.0181,-99.9825,-271.042,-87.8334,-73.5166,7.93619,
3.55,24.5688,-59.1798,22.4992,-108.856,-112.763,-73.2387,-200.934,-84.1183,4.53609,12.9545,-10.7481,-71.8156,10.7504,-142.483,-56.0517,-101.334,-272.286,-77.7465,-19.834,7.22494,
3.555,23.9264,-129.517,22.4905,-62.071,-113.049,-16.8465,-200.893,-130.769,4.18206,16.5522,-10.8406,9.4071,10.7387,-184.35,-56.1003,-127.584,-273.529,-78.625,-73.8862,5.96373,
3.56,23.0688,-70.6192,22.5807,-115.874,-112.974,-73.4441,-200.872,-77.6028,3.65099,12.0098,-10.948,-71.383,10.7009,-138.717,-56.132,-101.879,-274.773,-82.1824,-20.8229,5.83727,
3.565,22.6844,-96.3683,22.5244,-83.0172,-113.485,-34.2087,-200.869,-115.045,3.47321,13.407,-11.0216,-3.59545,10.6949,-178.994,-56.1722,-114.412,-276.017,-76.1254,-74.3884,3.15691,
3.57,22.1121,-124.495,22.4977,-86.7548,-113.751,-56.569,-200.892,-104.264,2.59152,9.96538,-11.1242,-61.8549,10.644,-140.043,-56.1907,-120.387,-277.263,-88.2989,-21.1563,5.82492,
3.575,21.5993,-65.685,22.4854,-89.6314,-113.977,-60.2334,-200.94,-79.2442,2.37763,10.9456,-11.1949,-37.2063,10.6208,-174.036,-56.22,-118.148,-278.509,-71.4357,-74.833,-2.40127,
3.58,21.1476,-88.6305,22.4536,-113.122,-114.263,-55.272,-201.014,-97.591,1.30763,7.64185,-11.4914,-42.6895,10.5774,-150.767,-56.2283,-102.031,-279.756,-90.1818,-22.3701,3.99848,
3.585,20.664,-144.184,22.432,-51.8723,-114.473,-25.1607,-201.116,-129.451,0.761742,7.32258,-11.6007,-42.0428,10.57,-170.153,-56.3754,-142.759,-281.004,-57.0526,-75.2975,-3.73406,
3.59,20.1866,-54.9532,22.4088,-132.192,-114.651,-89.5857,-201.247,-54.1231,0.919891,7.77265,-11.678,-46.5909,10.504,-159.726,-56.422,-106.068,-282.253,-90.0965,-23.1601,1.06556,
3.595,19.7677,-132.11,22.3813,-63.3625,-114.771,-22.6489,-201.408,-130.822,0.916508,8.11536,-11.7499,-29.5531,10.4809,-172.835,-56.3934,-127.641,-283.501,-63.5967,-75.3144,-2.01187,
3.6,19.3083,-98.2186,22.3625,-99.9918,-114.951,-65.2438,-201.599,-79.7368,0.798992,7.0023,-11.8385,-55.5144,10.4262,-156.794,-56.3844,-131.223,-284.746,-73.8692,-24.9774,-3.26056,
3.605,19.0012,-102.303,22.3122,-97.8178,-115.157,-49.7896,-201.816,-96.5253,0.194553,6.92802,-11.8845,-50.6504,10.4007,-161.919,-56.4043,-107.294,-285.988,-83.1173,-75.6341,-2.69537,
3.61,18.6389,-90.7783,22.2879,-92.7929,-115.273,-62.7173,-202.064,-94.8119,-0.574711,5.03342,-11.964,-52.842,10.3413,-171.283,-56.3948,-138.237,-287.223,-66.9218,-25.85,-4.05604,
3.615,18.3397,-110.834,22.2352,-87.615,-115.436,-57.4762,-202.339,-93.2163,-1.1001,8.36863,-12.0166,-38.7525,10.3121,-167.404,-56.4051,-104.337,-288.451,-77.9969,-76.0486,-6.3285,
3.62,18.041,-97.8621,22.199,-109.962,-115.558,-28.2331,-202.638,-99.0783,-3.59663,0.105579,-12.0894,-65.2139,10.2584,-168.005,-56.399,-173.542,-289.668,-45.7848,-23.2433,3.70494,
3.625,17.7781,-119.982,22.1599,-76.0633,-115.689,-98.8494,-202.959,-87.3486,-4.12153,10.7519,-12.1403,-45.3015,10.2324,-161.13,-56.4102,-38.8818,-290.871,-119.782,-76.1777,-10.9836,
3.63,17.5256,-92.0368,22.14,-109.553,-115.789,-14.6194,-203.3,-97.1318,-3.50789,5.02804,-12.4742,-35.8302,10.2295,-181.316,-56.1273,-186.393,-292.057,-33.3299,-24.8213,-4.23776,
3.635,17.3075,-114.231,22.1085,-83.4396,-115.834,-77.2352,-203.658,-97.3352,-2.67384,8.28313,-12.3799,-71.4111,10.1731,-162.905,-56.3075,-93.5383,-293.224,-84.4816,-76.2776,-6.11949,
3.64,17.1,-91.0825,22.0798,-113.741,-115.974,-58.9095,-204.03,-74.2152,-1.80377,6.15352,-12.4641,-50.6034,10.1308,-167.732,-56.2906,-129.017,-294.365,-67.7551,-25.1623,-4.16963,
3.645,16.9388,-116.511,22.0362,-87.394,-116.109,-46.918,-204.412,-116.773,-1.81732,5.79069,-12.5505,-35.4786,10.1127,-180.752,-56.3073,-126.874,-295.481,-68.7981,-76.3231,-10.0087,
3.65,16.7589,-114.671,22.0196,-98.5785,-116.203,-48.5735,-204.8,-76.6175,-1.24939,6.97155,-12.6691,-49.5113,10.0725,-180.566,-56.2999,-142.749,-296.566,-59.4365,-25.9846,-7.59842,
3.655,16.6124,-100.799,22.0098,-98.4606,-116.327,-77.6251,-205.195,-94.491,-2.28721,4.74906,-12.7851,-64.0639,10.0645,-163.779,-56.2749,-121.447,-297.616,-71.3634,-76.4981,-7.90081,
3.66,16.465,-118.303,21.9984,-104.035,-116.432,-46.5686,-205.588,-94.4309,-3.93643,2.38132,-12.8545,-38.2869,10.0325,-181.919,-56.3159,-117.549,-298.627,-76.6659,-28.8489,-10.3149,
3.665,16.3405,-88.5235,22.0031,-102.992,-116.542,-65.8788,-205.98,-86.8519,-4.81134,3.42691,-12.9365,-68.8788,10.0227,-165.418,-56.3395,-132.301,-299.594,-65.586,-77.0852,-10.6601,
3.67,16.2276,-136.421,22.0193,-92.5781,-116.656,-55.6838,-206.366,-95.8612,-5.76916,0.47849,-13.0295,-33.3112,10.0042,-185.065,-56.3681,-140.252,-300.517,-58.3801,-29.7026,-11.2268,
3.675,16.1302,-69.9276,22.0415,-125.185,-116.768,-62.245,-206.746,-82.8525,-7.12949,-1.25016,-13.1244,-79.5362,10.0022,-165.089,-56.3918,-103.179,-301.39,-88.5158,-77.175,-11.9409,
3.68,16.0451,-154.94,22.0738,-70.5096,-116.89,-42.3795,-207.117,-111.051,-6.86971,2.51046,-13.2228,-25.8658,9.99566,-191.473,-56.4268,-166.607,-302.208,-33.7731,-29.3985,-12.9941,
3.685,15.9856,-75.2162,22.1246,-128.062,-117.024,-77.0472,-207.478,-72.7338,-11.5583,-6.91766,-13.3161,-61.4659,10.0008,-171.435,-56.4749,-88.5477,-302.971,-102.165,-77.0235,-14.7694,
3.69,15.9169,-138.028,22.193,-104.437,-117.15,-43.2417,-207.827,-103.953,-10.2988,-2.84271,-13.4127,-57.5887,10.0052,-169.028,-56.5253,-170.353,-303.672,-38.4356,-28.6438,-11.1366,
3.695,15.8756,-109.087,22.2657,-84.0019,-117.295,-71.5647,-208.165,-83.254,-9.20358,-3.34004,-13.5055,-42.8305,10.0186,-194.357,-56.5856,-92.94,-304.31,-81.763,-76.9479,-18.394,
3.7,15.841,-112.78,22.3553,-119.024,-117.44,-45.6755,-208.49,-92.4896,-11.0663,-6.3911,-13.6073,-52.815,10.0366,-177.173,-56.6446,-159.918,-304.88,-46.3817,-30.795,-14.4785,
3.705,15.8249,-122.621,22.4617,-105.654,-117.529,-73.9179,-208.802,-92.6069,-11.5836,-7.42455,-13.7007,-64.2495,10.0594,-164.724,-56.7154,-120.709,-305.378,-82.3524,-77.0573,-16.899,
3.71,15.7989,-117.768,22.5715,-100.047,-117.722,-56.6782,-209.101,-88.5092,-13.2803,-8.00196,-13.7932,-48.7653,10.0871,-192.236,-56.7875,-136.382,-305.809,-54.3227,-34.6423,-19.578,
3.715,15.7807,-108.149,22.7101,-120.979,-117.91,-59.9453,-209.39,-91.1488,-14.9844,-11.567,-13.8848,-71.9932,10.1224,-164.875,-56.8674,-123.947,-306.161,-74.4017,-77.3581,-20.304,
3.72,15.7475,-150.372,22.8605,-76.5889,-118.096,-50.1123,-209.665,-104.723,-15.9179,-9.95714,-13.9757,-18.895,10.1633,-213.693,-56.9529,-150.92,-306.436,-41.0473,-36.0412,-21.0637,
3.725,15.7297,-97.6964,23.0165,-137.748,-118.29,-88.0035,-209.929,-67.1774,-21.4615,-13.7438,-14.0613,-97.2652,10.2141,-142.529,-57.0449,-101.216,-306.631,-94.939,-76.7926,-24.0456,
3.73,15.7066,-125.805,23.1982,-96.2851,-118.479,-44.3215,-210.145,-97.2324,-22.3042,-17.6861,-14.1472,-41.2703,10.2704,-196.057,-57.1424,-155.742,-306.729,-45.9731,-39.3206,-23.4076,
3.735,15.636,-159.851,23.3833,-82.6863,-118.752,-57.6521,-209.982,-109.788,-21.6223,-11.4187,-14.2385,-27.7508,10.34,-201.199,-57.255,-131.652,-306.618,-61.0873,-78.6009,-27.9123,
3.74,15.5606,-73.8762,23.604,-147.756,-118.903,-86.474,-210.366,-51.7538,-23.4742,-21.6831,-14.3185,-108.156,10.4206,-149.084,-57.3609,-130.964,-306.662,-76.0256,-28.3962,-27.1026,
3.745,15.5031,-143.477,23.8277,-85.0996,-119.089,-49.0892,-210.747,-113.416,-22.7279,-20.2416,-14.3916,-34.5374,10.5128,-201.638,-57.4737,-143.142,-306.617,-51.6719,-76.9125,-30.1187,
3.75,15.4493,-123.934,24.064,-108.793,-119.312,-64.807,-211.2,-83.3479,-24.6497,-21.0234,-14.4659,-57.5411,10.6106,-184.182,-57.5911,-125.558,-306.51,-72.1763,-40.0479,-32.8031,
3.755,15.3501,-130.886,24.3271,-103.699,-119.52,-66.3958,-211.604,-95.6762,-25.1932,-20.8314,-14.5386,-35.2104,10.7196,-205.152,-57.7145,-155.606,-306.286,-31.8055,-78.1578,-34.3573,
3.76,15.2006,-135.169,24.5895,-102.21,-119.752,-73.0854,-211.564,-75.4639,-26.5607,-23.4339,-14.6107,-80.6058,10.8248,-140.586,-57.8632,-115.407,-305.5,-116.416,-42.1259,-37.6296,
3.765,15.0334,-112.663,24.9012,-120.984,-119.967,-41.0036,-211.747,-102.599,-25.1802,-27.2418,-14.6774,-34.01,10.9409,-217.711,-57.9909,-148.783,-305.108,-23.7121,-77.2367,-35.8743,
3.77,14.8807,-135.227,25.2159,-95.378,-120.228,-68.559,-211.924,-98.2753,-25.2919,-22.7698,-14.735,-50.7176,11.0555,-185.237,-58.1228,-164.636,-304.541,-63.1404,-42.9652,-37.8708,
3.775,14.6828,-90.2942,25.5361,-123.645,-120.464,-100.878,-212.097,-50.2463,-36.3373,-34.8208,-14.7927,-74.0787,11.1712,-151.035,-58.2564,-71.5509,-303.876,-100.903,-76.797,-40.9416,
3.78,14.49,-159.412,25.8678,-95.3537,-120.694,-32.0302,-212.272,-125.311,-37.8346,-31.1705,-14.8484,-30.3014,11.2872,-210.107,-58.3922,-187.668,-303.123,-25.8437,-42.7917,-41.4597,
3.785,14.298,-97.9855,26.2175,-105.194,-120.931,-88.1044,-212.449,-73.8926,-41.9029,-33.7523,-14.9032,-54.9787,11.4034,-183.523,-58.5284,-114.817,-302.285,-71.9981,-86.019,-42.2671,
3.79,14.1043,-137.84,26.5686,-112.173,-121.165,-39.8463,-212.623,-104.444,-37.9431,-36.0471,-14.9575,-17.0835,11.5193,-181.918,-58.6638,-171.275,-301.366,-53.7851,-45.0477,-42.7756,
3.795,13.913,-85.6929,26.9366,-130.662,-121.394,-111.898,-212.802,-52.4041,-38.1204,-37.9023,-15.0105,-101.053,11.6345,-154.835,-58.8004,-87.2968,-300.366,-90.2297,-78.8885,-43.4679,
3.8,13.7419,-175.696,27.3164,-62.9757,-121.615,-24.0963,-212.985,-128.055,-36.9391,-36.0254,-15.0616,10.444,11.7487,-215.419,-58.9357,-198.37,-299.292,-28.7888,-38.4754,-47.2023,
3.805,13.597,-52.6719,27.7022,-158.377,-121.851,-94.2512,-213.172,-56.02,-38.0029,-41.1818,-15.1141,-84.8999,11.8614,-165.297,-59.073,-103.398,-298.145,-64.3061,-74.6137,-45.3523,
3.81,13.4571,-182.717,28.1099,-55.5477,-122.064,-57.2386,-213.365,-115.343,-47.0723,-45.9672,-15.1676,-8.79145,11.9734,-185.737,-59.2126,-142.101,-296.932,-82.6973,-38.8329,-47.7009,
3.815,13.3472,-70.4387,28.5183,-144.157,-122.257,-67.935,-213.564,-70.9782,-32.9397,-43.5677,-15.2201,-62.3178,12.0848,-173.831,-59.3552,-155.754,-295.654,-46.3232,-73.797,-48.7085,
3.82,13.283,-153.941,28.9276,-75.1038,-122.485,-74.8586,-213.769,-96.7695,-44.0464,-45.3643,-14.7906,-32.5009,12.0976,-191.989,-60.0298,-122.424,-294.318,-59.1,-39.0794,-48.8115,
3.825,13.2133,-91.2545,29.3514,-125.243,-122.644,-66.869,-213.983,-73.2072,-28.191,-46.5108,-15.0635,-54.9984,12.2528,-167.818,-59.9388,-143.226,-292.926,-67.7098,-73.9835,-51.8799,
3.83,13.1969,-129.725,29.7514,-90.5724,-122.83,-60.2712,-214.203,-110.315,-53.2695,-49.6587,-15.1831,-20.279,12.3777,-194.451,-60.0197,-151.053,-291.481,-46.1214,-38.5413,-49.0925,
3.835,13.1956,-95.3689,30.1695,-124.662,-123.015,-92.0545,-214.431,-58.3438,-46.3865,-49.0829,-15.247,-67.4409,12.4928,-148.588,-60.1663,-113.988,-289.99,-87.2447,-88.8386,-52.7909,
3.84,13.2342,-138.834,30.5667,-71.1541,-123.202,-38.5424,-214.666,-124.29,-52.8653,-48.2058,-15.3038,-25.755,12.6075,-213.198,-60.3209,-171.286,-288.454,-27.2122,-50.6592,-53.7679,
3.845,13.2774,-95.2298,30.9575,-133.9,-123.326,-76.6811,-214.911,-60.0274,-60.5163,-54.6925,-15.3621,-57.1066,12.7246,-144.237,-60.4767,-116.586,-286.879,-88.7131,-73.1497,-54.0697,
3.85,13.3442,-113.735,31.3338,-82.3722,-123.459,-81.4798,-215.163,-99.6547,-58.5859,-54.1395,-15.4146,-41.0369,12.844,-194.107,-60.6384,-134.403,-285.267,-54.7517,-52.7677,-56.8013,
3.855,13.4275,-143.044,31.6982,-92.4346,-123.566,-39.1846,-215.421,-107.535,-60.8847,-53.4084,-15.4656,-30.7572,12.9657,-171.318,-60.7981,-175.617,-283.625,-41.5481,-78.5705,-58.2829,
3.86,13.5306,-87.9681,32.0261,-107.904,-123.686,-109.81,-215.687,-65.9125,-58.4862,-55.741,-15.5131,-51.7659,13.0903,-167.668,-60.9613,-103.292,-281.954,-90.5893,-32.3671,-58.8219,
3.865,13.659,-115.7,32.3331,-94.894,-123.79,-62.0207,-215.956,-97.3127,-56.0691,-57.7005,-15.5581,-46.7508,13.2176,-175.033,-61.125,-141.581,-280.261,-49.6611,-74.5386,-59.0559,
3.87,13.7689,-138.057,32.6299,-83.3448,-123.848,-77.7257,-216.229,-93.0474,-53.6092,-55.2164,-15.5987,-41.7964,13.3481,-168.82,-61.2913,-131.692,-278.547,-73.401,-47.6166,-62.2339,
3.875,13.8883,-63.4829,32.9109,-118.926,-123.887,-99.8188,-216.506,-65.9947,-49.6956,-60.8663,-15.6363,-52.0582,13.4815,-167.426,-61.4569,-127.624,-276.817,-65.4916,-71.7446,-61.0466,
3.88,14.0327,-174.302,33.1478,-54.7029,-123.952,-31.744,-216.785,-127.061,-58.1816,-58.0205,-15.6691,-24.8889,13.6178,-187.156,-61.6293,-149.617,-275.076,-59.5299,-49.7163,-65.3241,
3.885,14.1493,-54.624,33.3703,-124.697,-123.98,-138.687,-217.062,-51.321,-58.6474,-60.986,-15.7015,-70.9243,13.7578,-151.369,-61.7908,-111.544,-273.325,-74.1604,-70.8784,-61.3757,
3.89,14.2687,-156.866,33.5648,-62.379,-124.065,-11.8885,-217.341,-129.859,-62.14,-61.9389,-15.7293,8.71051,13.901,-194.9,-61.9575,-145.994,-271.571,-54.2099,-48.2602,-65.03,
3.895,14.3884,-86.1298,33.7347,-98.5142,-124.094,-150.289,-217.616,-62.3476,-57.1111,-62.8419,-15.7546,-76.4137,14.0463,-146.458,-62.1219,-137.648,-269.814,-81.9966,-70.171,-63.2348,
3.9,14.5227,-105.914,33.8818,-93.3279,-124.1,4.13645,-217.887,-107.784,-62.5373,-62.0929,-15.7772,-30.6083,14.1941,-178.3,-62.2879,-92.7709,-268.06,-53.2594,-66.4521,-61.3973,
3.905,14.6347,-102.69,34.0104,-64.3267,-124.111,-239.767,-218.154,-85.2826,-77.3373,-65.4189,-15.7965,-16.6311,14.344,-139.765,-62.4536,-232.814,-266.31,-116.25,-52.6179,-62.0714,
3.91,14.7329,-102.146,34.1317,-98.8749,-124.086,182.657,-218.418,-111.651,-70.2633,-59.866,-15.7823,-56.3161,14.5033,-218.41,-62.6128,40.0657,-264.57,9.28172,-70.5416,-62.331,
3.915,14.8227,-99.6133,34.2304,-63.5191,-124.117,-339.076,-218.675,-75.275,-79.0741,-70.4949,-15.8078,-17.1113,14.6511,-95.9909,-62.7762,-297.652,-262.84,-166.336,-55.893,-60.797,
3.92,14.8874,-109.536,34.3123,-79.1966,-124.11,229.759,-218.924,-143.722,-66.5431,-58.8064,-15.8196,-47.8215,14.805,-231.125,-62.9465,56.6437,-261.124,21.4509,-68.8291,-58.9336,
3.925,14.9528,-88.3003,34.3887,-84.461,-124.144,-271.282,-219.169,-60.3612,-77.5612,-69.1934,-15.8334,-25.0121,14.9607,-109.967,-63.0968,-218.811,-259.425,-145.88,-53.7458,-60.1799,
3.93,15.0267,-103.561,34.444,-78.9466,-124.172,8.29239,-219.407,-101.633,-65.0936,-64.4927,-15.8362,-26.9615,15.1168,-192.629,-63.2676,-58.563,-257.742,-37.5452,-79.6103,-58.0211,
3.935,15.2681,-110.112,34.432,-44.8182,-124.514,-181.412,-219.636,-130.408,-69.1044,-66.6122,-15.8395,8.17043,15.2684,-128.053,-63.4247,-278.518,-256.075,-113.971,-59.8484,-60.4703,
3.94,15.1256,-55.5391,34.5218,-140.369,-124.322,95.9237,-219.86,-36.7656,-65.261,-68.3459,-15.8149,-98.9816,15.4088,-192.973,-63.6114,157.771,-254.426,-30.4089,-55.2615,-55.7929,
3.945,15.025,-146.795,34.5952,-4.00177,-124.256,-269.622,-220.078,-154.158,-68.8393,-67.7017,-15.8315,54.4506,15.5566,-122.051,-63.7394,-404.469,-252.795,-128.955,-48.4346,-66.0368,
3.95,14.9634,-73.2192,34.6425,-117.772,-124.297,124.221,-220.29,-70.1772,-70.7995,-69.8932,-15.8201,-128.841,15.6966,-175.72,-63.8934,118.587,-251.183,-24.8073,-59.0396,-46.3685,
3.955,14.8052,-77.2833,34.6993,-77.3564,-124.329,-206.605,-220.501,-89.8711,-67.7314,-66.7487,-15.8048,93.2364,15.8303,-152.084,-64.0392,-199.885,-249.594,-123.242,-52.9779,-73.2612,
3.96,14.7408,-111.409,34.7427,-53.0861,-124.443,-51.8998,-220.704,-114.446,-69.9815,-72.1197,-15.7898,-97.0498,15.9575,-138.154,-64.1752,-116.852,-248.027,-69.2052,-68.6587,-56.9259,
3.965,14.6678,-89.3169,34.7837,-82.9501,-124.507,-59.8261,-220.905,-91.7417,-63.8152,-68.5961,-15.7311,-2.9933,16.0714,-171.544,-64.3376,-87.8165,-246.481,-89.801,-53.0401,-63.0697,
3.97,14.6422,-106.74,34.8238,-53.8845,-124.608,-87.6812,-221.104,-115.831,-72.7278,-68.8817,-15.7067,-17.3337,16.1803,-141.061,-64.468,-136.021,-244.957,-82.5051,-62.5986,-60.8246,
3.975,14.5728,-82.9675,34.8857,-89.5832,-124.723,-32.0021,-221.308,-91.9026,-60.6504,-69.4808,-15.6637,-32.8951,16.2786,-160.852,-64.6088,-47.9435,-243.458,-83.3708,-63.527,-59.4192,
3.98,14.449,-108.853,34.9547,-22.8645,-124.862,-233.421,-221.511,-132.412,-68.9587,-66.1038,-15.5946,-5.1705,16.3661,-112.441,-64.7528,-283.221,-241.981,-124.736,-61.4615,-63.434,
3.985,14.3899,-81.9202,35.0227,-126.453,-125.011,215.851,-221.714,-75.313,-59.5477,-70.3578,-15.4616,-47.9303,16.4464,-209.97,-64.9162,213.17,-240.526,-34.6851,-55.0898,-55.3797,
3.99,14.4064,-92.7719,35.0938,-21.1205,-125.167,-412.38,-221.918,-120.313,-58.0978,-67.9734,-15.3032,-13.5051,16.518,-59.1202,-65.0955,-423.307,-239.09,-163.089,-60.6412,-61.2932,
3.995,14.3733,-81.6341,35.1814,-99.1821,-125.324,307.878,-222.132,-120.362,-83.0409,-64.1913,-15.3478,-33.7647,16.5738,-232.438,-65.1994,210.563,-237.675,-17.6946,-57.9146,-53.1798,
4,14.3571,-99.3046,35.2691,-44.4148,-125.568,-301.105,-222.348,-104.926,-39.1958,-68.8107,-15.2856,-13.9138,16.6224,-87.1019,-65.3344,-236.735,-236.277,-168.782,-47.6455,-55.3196,
4.005,14.3955,-86.9705,35.3721,-79.4151,-125.808,78.1895,-222.569,-125.541,-71.92,-65.0681,-15.2031,-16.6688,16.6622,-180.082,-65.4719,-21.4232,-234.897,-54.3056,-61.8069,-55.5756,
4.01,14.4423,-123.071,35.4923,-17.8325,-125.989,-332.987,-222.797,-112.747,-72.6695,-69.2899,-15.0474,-43.5807,16.6953,-75.395,-65.6204,-256.527,-233.534,-175.555,-42.4982,-51.8766,
4.015,14.5173,-30.4884,35.6063,-118.094,-126.213,361.176,-223.031,-131.167,-67.4732,-62.5183,-15.0027,-30.8365,16.7215,-231.147,-65.6763,231.689,-232.185,-11.6621,-76.4745,-52.4639,
4.02,14.6171,-154.414,35.7352,-6.46698,-126.495,-495.919,-223.272,-96.9033,-67.492,-73.1523,-14.9009,-9.97564,16.7304,-37.7507,-65.8649,-369.33,-230.852,-219.408,-60.845,-50.9407,
4.025,14.7405,-44.662,35.869,-93.5094,-126.758,390.476,-223.518,-158.003,-64.1328,-60.7893,-14.8172,-31.2225,16.7332,-229.807,-66.007,216.123,-229.532,-16.7754,-55.9426,-50.9517,
4.03,14.8745,-130.278,36.0102,-49.9698,-127.049,-353.831,-223.768,-76.6339,-69.5928,-71.4892,-14.7329,-19.3095,16.7298,-64.7457,-66.1559,-202.251,-228.226,-203.111,-44.6286,-53.3725,
4.035,15.0265,-55.5309,36.1572,-61.8034,-127.346,119.761,-224.024,-175.766,-65.0434,-65.8579,-14.6465,-32.3458,16.7132,-183.632,-66.284,7.539,-226.931,-71.1981,-65.6765,-54.7623,
4.04,15.157,-140.215,36.3158,-14.2082,-127.613,-324.879,-224.286,-91.2105,-70.6762,-72.3232,-14.5767,-23.0121,16.6988,-66.3815,-66.4077,-219.383,-225.648,-176.268,-45.5625,-51.997,
4.045,15.2825,-45.5622,36.4834,-106.351,-127.906,317.114,-224.551,-156.587,-76.1761,-59.7492,-14.4649,-27.8309,16.6629,-212.566,-66.55,145.624,-224.375,-35.5146,-59.025,-57.968,
4.05,15.4486,-109.713,36.6424,-47.8145,-128.294,-284.681,-224.816,-64.4789,-56.1051,-75.8306,-14.4336,-30.4019,16.6612,-68.1437,-66.6566,-146.496,-223.112,-205.759,-48.4934,-52.2328,
4.055,15.6099,-110.436,36.8123,-3.14592,-128.604,-106.391,-225.086,-201.411,-69.6801,-66.7462,-14.246,-19.8265,16.6005,-143.567,-66.8215,-158.564,-221.857,-105.035,-58.5632,-59.7826,
4.06,15.7384,-53.5097,36.9926,-107.947,-128.884,157.042,-225.354,-76.2989,-59.6626,-66.063,-14.3378,-33.3014,16.6907,-151.013,-66.8655,83.2564,-220.612,-85.999,-48.8129,-53.2227,
4.065,15.8648,-87.7627,37.177,-57.8795,-129.205,-182.834,-225.621,-123.954,-69.1225,-70.3187,-13.7739,-22.9209,16.5437,-117.64,-67.1086,-102.361,-219.373,-164.96,-69.2119,-60.6656,
4.07,15.9944,-149.256,37.3528,7.8051,-129.536,-233.142,-225.885,-129.299,-65.1821,-65.7177,-13.943,-45.831,16.5051,-74.4174,-67.027,-198.717,-218.142,-147.985,-58.3492,-55.4639,
4.075,16.0949,-11.7667,37.5394,-121.862,-129.847,300.532,-226.134,-142.676,-64.4308,-62.9532,-13.7321,-7.00807,16.4202,-211.491,-67.2324,154.431,-216.918,-68.5337,-51.7987,-61.4812,
4.08,16.1832,-120.709,37.7243,-21.2109,-130.172,-301.053,-226.37,-114.698,-65.8076,-66.8624,-13.8202,-58.8352,16.4464,-49.9648,-67.2836,-186.125,-215.7,-200.645,-50.6005,-57.5764,
4.085,16.2711,-98.4418,37.9096,-59.618,-130.487,50.9776,-226.587,-129.788,-61.4803,-63.5958,-13.486,2.94675,16.2827,-164.879,-67.5004,-3.40187,-214.487,-101.299,-54.2979,-60.7651,
4.09,16.3513,-99.6071,38.0937,-8.32358,-130.838,-283.725,-226.784,-147.169,-63.0023,-63.8141,-13.5508,-71.3127,16.2862,-52.2772,-67.5545,-171.547,-213.281,-188.507,-54.6991,-60.0147,
4.095,16.4029,-50.9419,38.272,-106.639,-131.191,344.94,-226.954,-137.937,-61.0052,-62.0379,-13.3599,26.1046,16.1763,-215.772,-67.7184,63.8698,-212.08,-49.6051,-55.6901,-61.8865,
4.1,16.45,-129.572,38.4518,-3.42122,-131.487,-543.882,-227.096,-88.2678,-65.9149,-66.7568,-13.4279,-120.323,16.1733,4.60546,-67.7754,-136.998,-210.885,-261.082,-58.187,-59.36,
4.105,16.446,-42.6552,38.6385,-81.8222,-131.778,436.16,-227.205,-190.173,-62.2662,-58.9953,-13.1471,21.024,16.0175,-216.723,-67.9759,59.121,-209.697,-48.9855,-55.1553,-64.5301,
4.11,16.4628,-133.917,38.8153,-0.626349,-132.107,-512.94,-227.282,-101.661,-65.0617,-69.2305,-13.2033,-61.7239,16.0047,-19.0855,-68.0423,-218.57,-208.515,-226.469,-56.9979,-59.9515,
4.115,16.4491,-35.5983,38.9945,-94.8665,-132.411,384.135,-227.318,-170.008,-58.6547,-55.5088,-13.0116,-34.9051,15.8833,-193.426,-68.2116,83.8472,-207.34,-71.9075,-49.5364,-61.5002,
