time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
4.965,-341.882,-236.512,143.444,-103.128,346.119,-73.0062,-92.4056,-122.525,-332.562,-425.652,52.1491,-132.806,107.976,-13.54,-17.5878,-78.8247,-87.7582,-119.701,
4.97,-344.177,-236.589,143.54,-103.589,348.634,-72.8585,-107.077,-122.505,-369.059,-427.223,45.8943,-131.926,182.363,-14.0283,-16.9028,-78.199,-92.7266,-119.848,
4.975,-344.472,-236.979,141.966,-103.989,350.326,-73.2799,-89.9505,-123.877,-342.58,-429.877,63.2005,-130.444,109.567,-14.101,-15.2182,-76.0623,-85.7796,-121.765,
4.98,-423.992,-239.145,206.943,-103.773,354.804,-72.8866,-123.106,-123.591,-403.454,-430.059,63.673,-128.871,218.819,-13.8755,-13.2165,-76.0072,-113.607,-122.34,
4.985,-370.923,-242.592,160.646,-104.319,355.27,-72.6323,-88.8721,-126.682,-350.743,-432.959,72.3737,-126.697,111.239,-12.9532,-12.4303,-74.8977,-84.3592,-123.587,
4.99,-412.713,-242.853,194.467,-103.826,359.521,-68.1203,-99.6006,-123.509,-360.245,-432.726,51.6396,-124.182,159.122,-13.9012,-13.2846,-73.4769,-93.223,-124.91,
4.995,-390.193,-241.379,174.956,-103.632,361.149,-71.8285,-88.1243,-126.198,-343.826,-433.216,52.7134,-122.576,127.835,-12.9785,-12.5635,-73.2432,-83.5861,-124.487,
5,-409.987,-241.623,187.784,-103.333,363.854,-72.0993,-85.6972,-127.185,-330.647,-436.365,48.3147,-120.765,112.668,-13.3498,-12.4698,-71.6114,-81.3875,-126.081,
5.005,-394.382,-244.072,176.126,-102.791,366.02,-70.5675,-126.245,-126.828,-413.091,-433.554,93.9927,-119.104,195.154,-11.7392,-5.52742,-70.8959,-113.275,-125.365,
5.01,-412.684,-241.375,187.474,-101.966,368.536,-71.1351,-86.2125,-127.722,-346.707,-434.974,57.1341,-117.114,127.096,-10.757,-9.16699,-70.3976,-84.6286,-125.033,
5.015,-397.23,-244.428,176.168,-101.527,370.66,-69.345,-99.7591,-127.136,-363.799,-432.992,50.171,-115.22,168.663,-11.2232,-8.55913,-67.1102,-85.3007,-126.661,
5.02,-415.228,-245.416,187.465,-101.017,373.107,-69.2859,-82.8956,-127.626,-348.149,-434.92,63.4008,-113.941,119.71,-9.24584,-6.82069,-67.8711,-77.1076,-125.253,
5.025,-399.74,-246.236,176.368,-100.783,375.1,-68.3617,-117.485,-128.677,-402.713,-435.621,75.8402,-112.732,203.427,-8.33284,-3.3229,-66.6043,-106.64,-124.628,
5.03,-387.491,-247.047,163.637,-100.779,377.025,-67.4322,-81.5232,-128.577,-360.319,-434.92,78.0574,-111.263,121.014,-6.61481,-2.786,-67.9946,-75.1212,-121.517,
5.035,-386.778,-245.875,163.752,-99.2421,379.54,-67.6479,-114.86,-127.838,-380.346,-435.294,49.69,-109.721,201.506,-6.35101,-3.93017,-63.6388,-104.826,-123.543,
5.04,-370.143,-243.783,148.786,-97.9954,381.411,-66.508,-79.9108,-127.768,-343.214,-434.995,53.7413,-107.401,126.446,-6.1398,-3.06321,-63.8065,-73.3843,-121.493,
5.045,-368.599,-244.417,146.855,-97.5945,383.449,-66.4998,-113.088,-127.344,-377.032,-434.01,46.7807,-104.957,200.449,-9.24748,-2.04399,-62.2086,-101.585,-120.447,
5.05,-368.848,-244.358,146.556,-96.0019,385.482,-65.3061,-78.2222,-127.096,-343.563,-430.911,52.4758,-103.5,129.546,-5.04853,-0.945732,-62.2176,-71.8136,-117.549,
5.055,-377.545,-241.966,153.772,-95.001,387.501,-63.6693,-111.383,-125.116,-376.295,-430.312,46.3431,-101.789,200.838,-3.86444,0.15349,-60.7923,-100.265,-115.963,
5.06,-384.12,-242.869,158.956,-93.7394,389.699,-63.521,-76.4936,-125.756,-344.445,-430.855,51.9811,-99.8111,132.731,-4.06365,1.23967,-60.0468,-70.3612,-113.93,
5.065,-384.288,-242.898,158.792,-92.8242,391.688,-62.2113,-109.15,-124.367,-375.26,-430.219,46.5736,-99.1689,200.736,-0.587999,2.31552,-60.4078,-98.3172,-110.424,
5.07,-372.159,-241.43,147.934,-90.8997,393.523,-61.1479,-74.7334,-122.884,-345.418,-427.882,52.0105,-96.9511,136.384,-1.84855,3.37876,-58.8366,-68.9872,-108.585,
5.075,-371.066,-240.147,146.778,-89.5368,395.535,-60.4857,-95.4723,-121.874,-367.515,-426.383,47.3558,-96.6531,186.106,-0.90226,4.42573,-58.0174,-82.7983,-106.19,
5.08,-367.329,-240.098,142.539,-88.2028,396.21,-59.4051,-73.2178,-121.269,-350.387,-427.821,50.4736,-95.8735,149.27,0.987625,5.45335,-57.1885,-68.4134,-104.001,
5.085,-405.024,-237.535,173.793,-86.1845,399.385,-58.2096,-87.2728,-121.683,-362.82,-426.171,47.5377,-94.8311,178.156,2.22587,6.45849,-58.685,-73.6187,-101.95,
5.09,-374.689,-237.465,146.447,-84.3072,400.249,-56.1716,-71.4012,-120.934,-356.25,-428.77,48.5341,-93.3687,164.673,3.16254,7.43776,-55.9573,-66.0714,-104.461,
5.095,-372.244,-240.931,143.237,-82.5356,401.754,-52.7508,-93.0972,-119.674,-360.777,-425.462,48.159,-92.743,176.288,5.26948,8.18196,-55.2919,-75.5056,-104.296,
5.1,-379.883,-236.258,148.936,-81.0438,403.043,-53.485,-83.9743,-119.908,-449.023,-423.725,160.649,-90.5551,185.097,5.07368,22.1732,-56.2576,-93.1448,-102.425,
5.105,-393.046,-238.963,159.218,-79.3601,404.911,-51.151,-92.0438,-118.469,-370.159,-422.83,54.8793,-89.425,184.238,7.38016,10.6415,-55.4666,-73.5253,-102.401,
5.11,-390.675,-236.983,156.106,-78.8236,406.141,-49.5825,-79.16,-119.071,-394.378,-422.381,84.3424,-87.8604,188.678,5.98284,15.0445,-52.9217,-86.6661,-105.12,
5.115,-388.631,-238.636,153.243,-77.7841,407.408,-48.6361,-90.2634,-119.332,-381.057,-423.31,64.2041,-86.3772,189.875,6.22403,14.2445,-54.8443,-72.4062,-103.929,
5.12,-387.755,-239.093,151.442,-76.3258,408.586,-45.5853,-77.4507,-118.458,-383.971,-418.664,68.9104,-85.6831,191.245,11.0709,15.0886,-52.6369,-85.3817,-105.422,
5.125,-387.079,-237.958,149.841,-75.4148,409.658,-43.0448,-88.4686,-117.434,-382.447,-416.805,66.4149,-85.678,192.043,14.4802,15.5328,-56.5194,-71.4296,-101.892,
5.13,-386.427,-240.524,148.298,-73.9089,410.602,-39.6218,-75.7116,-117.207,-381.738,-420.186,65.272,-84.155,192.707,15.4607,16.0602,-53.6919,-84.4973,-104.322,
5.135,-385.677,-236.687,146.715,-72.472,411.397,-38.7809,-86.5505,-116.109,-381.136,-418.117,64.4247,-83.4991,193.147,17.7842,16.594,-54.1938,-70.5229,-103.437,
5.14,-384.796,-237.918,145.147,-71.3794,412.022,-35.207,-73.9329,-114.802,-380.54,-415.255,63.6497,-83.0165,193.475,17.5047,17.1069,-53.8551,-83.6623,-103.277,
5.145,-369.398,-236.986,130.277,-70.1254,412.306,-33.1889,-84.5464,-114.203,-379.892,-413.512,62.8683,-82.4343,193.667,19.5723,17.5913,-54.1384,-69.6103,-102.403,
5.15,-366.743,-235.449,127.055,-69.023,412.591,-30.4848,-71.1446,-112.931,-363.159,-413.2,41.9693,-82.5621,193.201,21.6067,16.0577,-52.9194,-80.7696,-102.352,
5.155,-364.943,-233.424,124.655,-67.5327,412.67,-29.1781,-82.2381,-110.856,-370.848,-409.765,51.252,-81.5326,193.13,23.4823,17.3859,-53.5625,-68.6311,-101.048,
5.16,-363.412,-234.497,122.571,-66.5653,412.592,-26.1877,-62.751,-110.117,-358.974,-402.853,40.7799,-81.0936,187.2,23.2606,16.7623,-54.3141,-66.6284,-98.2079,
5.165,-361.785,-235.232,120.462,-65.4739,412.358,-23.5206,-72.7527,-107.829,-357.316,-407.933,37.6005,-79.4158,188.483,24.4905,16.8659,-51.9082,-65.1056,-100.109,
5.17,-360.039,-233.367,118.314,-64.7613,411.975,-22.2796,-57.1273,-107.692,-355.066,-406.219,35.5608,-78.9544,186.923,26.2921,16.8448,-53.3065,-57.5073,-97.5914,
5.175,-359.256,-234.099,117.708,-64.1972,410.746,-18.6083,-76.5612,-103.018,-359.439,-403.797,47.0062,-79.6014,177.409,26.7812,17.3022,-52.3556,-65.5016,-96.6455,
5.18,-432.813,-233.498,185.592,-63.3517,411.781,-17.4566,-65.9966,-102.025,-376.842,-405.042,60.7346,-79.5316,192.421,28.3866,18.7656,-51.2612,-76.9996,-96.6772,
5.185,-361.902,-234.167,119.094,-62.2252,409.187,-14.6227,-76.8597,-100.781,-373.54,-402.746,55.4944,-79.4437,192.209,29.4136,18.0876,-51.1195,-64.528,-95.7282,
5.19,-376.692,-234.232,133.511,-61.0591,409.769,-13.1415,-63.4243,-98.9399,-356.099,-399.633,33.0429,-80.7049,191.982,31.7921,15.7356,-51.6119,-75.6961,-93.6601,
5.195,-366.134,-230.912,123.39,-60.3842,408.365,-13.3141,-73.9189,-100.034,-353.695,-403.145,29.4834,-80.4287,192.226,34.6487,15.2131,-51.9132,-62.6185,-93.0547,
5.2,-364.735,-233.686,121.523,-60.4802,407.677,-8.17694,-65.2708,-97.2467,-347.139,-397.876,21.6622,-81.3158,189.959,33.7855,14.1151,-52.5318,-81.9609,-91.1766,
5.205,-362.016,-233.145,118.904,-59.4991,406.751,-7.54897,-73.3114,-95.2534,-406.058,-401.363,102.413,-82.4874,193.548,35.9135,20.6129,-50.563,-61.6795,-91.7758,
5.21,-359.824,-233.108,116.773,-58.5321,405.909,-6.37919,-53.3225,-95.3633,-354.518,-396.629,33.1581,-82.9708,189.067,36.3008,14.286,-51.4888,-59.8323,-89.8948,
5.215,-357.839,-230.45,114.826,-57.5,405.156,-5.44799,-63.27,-93.6824,-350.003,-398.328,25.2834,-83.3663,191.173,36.9843,13.1235,-51.1549,-58.7833,-89.3133,
5.22,-355.991,-232.345,112.958,-55.968,404.536,-3.46064,-47.119,-90.6548,-345.86,-394.681,24.8881,-85.7424,184.362,39.5996,12.3908,-51.3176,-50.7125,-87.6913,
5.225,-354.217,-232.022,111.152,-55.6413,403.99,-2.06804,-77.8014,-92.5925,-348.925,-393.615,21.5773,-86.7924,194.1,41.5344,11.8722,-50.4792,-76.9741,-87.562,
5.23,-353.207,-229.681,110.092,-54.9197,403.549,-1.63759,-45.9142,-92.5091,-348.38,-397.663,20.5626,-86.5083,194.986,41.7078,11.344,-50.6535,-49.3978,-86.8128,
5.235,-352.551,-230.804,109.376,-54.73,403.209,1.67652,-77.4091,-91.3132,-347.781,-392.943,19.6298,-87.4507,195.75,43.2133,10.8651,-51.0186,-77.3889,-85.7804,
5.24,-335.663,-230.753,91.5449,-54.1109,402.827,3.16646,-44.1625,-90.6843,-347.22,-393.867,18.7459,-87.2424,196.655,43.4708,10.4355,-50.4474,-48.0163,-85.6948,
5.245,-332.598,-230.238,87.9818,-53.6016,402.746,4.76521,-75.6524,-89.9673,-346.696,-390.686,17.8907,-88.269,197.711,45.2367,10.0553,-51.023,-75.7911,-84.0755,
5.25,-330.67,-229.941,85.4882,-52.5127,402.704,6.18293,-42.4432,-89.1915,-346.202,-380.627,17.0651,-89.9682,198.898,46.4059,9.72515,-53.304,-46.7973,-81.0983,
5.255,-337.946,-227.721,92.8759,-53.1238,402.656,7.25937,-73.8625,-87.515,-345.74,-384.812,16.2502,-89.307,200.218,47.4823,9.44434,-51.3622,-74.2863,-82.3773,
5.26,-347.377,-230.274,102.588,-53.1091,403.064,11.0421,-40.737,-86.4033,-345.298,-382.002,15.463,-89.6791,201.645,47.425,9.21365,-51.8829,-45.6792,-81.199,
5.265,-344.856,-229.832,99.1824,-53.2019,403.202,12.543,-72.0847,-86.0146,-344.918,-383.4,14.6766,-88.6834,203.178,47.6049,9.02964,-51.5878,-72.8995,-80.7799,
5.27,-328.015,-230.358,79.8923,-52.2242,403.289,14.433,-39.0441,-84.392,-344.569,-379.537,13.887,-91.1621,204.787,50.1448,8.87539,-51.9613,-44.6535,-79.308,
5.275,-324.99,-231.106,76.2215,-53.3952,403.054,16.7654,-46.6486,-83.673,-339.708,-381.025,17.1177,-91.3856,192.133,50.628,8.74557,-50.6046,-53.1513,-79.0067,
5.28,-320.798,-230.247,71.0578,-54.0089,402.066,19.3546,-38.6653,-81.4585,-341.196,-382.703,14.7562,-91.3756,199.575,51.8742,8.63994,-49.7452,-46.4509,-78.6666,
5.285,-367.044,-233.29,122.221,-52.0786,404.135,19.2555,-36.1395,-82.2474,-337.976,-381.525,16.7419,-91.526,191.983,52.0698,8.55817,-48.7778,-44.5129,-78.1237,
5.29,-325.277,-233.127,73.542,-53.3139,403.663,22.0517,-50.6886,-82.1782,-344.838,-380.423,8.93165,-92.3856,217.023,53.5878,8.49983,-48.0706,-49.0553,-77.4323,
5.295,-321.144,-233.585,67.6663,-53.5295,403.858,24.1636,-35.5767,-80.8421,-338.984,-379.937,13.5479,-93.174,200.87,55.4482,8.46264,-49.4824,-42.712,-74.5114,
5.3,-319.6,-233.563,64.7117,-54.1081,403.9,26.0397,-48.2891,-80.0782,-342.36,-382.206,8.77882,-93.4311,214.873,55.1479,8.44666,-46.2022,-46.9497,-75.86,
5.305,-318.756,-233.759,62.216,-54.5559,404.204,28.0525,-32.3315,-79.2287,-336.767,-384.542,8.15442,-93.4231,204.734,56.0683,7.87693,-45.4478,-38.1958,-75.259,
5.31,-317.965,-233.446,59.6427,-55.5194,404.543,30.5938,-71.2937,-78.0671,-505.214,-378.873,262.101,-96.417,223.473,59.3045,24.4169,-45.1843,-75.4899,-73.9255,
5.315,-316.987,-234.927,57.2769,-54.6953,404.532,31.7509,-30.5433,-78.4728,-359.242,-381.544,22.7181,-98.098,219.564,62.0912,8.45691,-44.3079,-35.6308,-73.1964,
5.32,-315.878,-234.351,54.7749,-55.2883,404.309,32.9755,-73.2937,-76.8345,-493.002,-377.805,263.164,-97.0439,225.016,61.0456,25.4635,-43.7854,-78.2459,-72.1746,
5.325,-314.613,-234.42,52.3046,-55.8207,403.828,35.1887,-28.6656,-75.7685,-378.581,-374.762,49.3138,-96.9142,222.83,60.7159,9.08001,-42.8983,-34.2345,-71.331,
5.33,-313.229,-234.079,49.8347,-56.2943,403.139,37.803,-72.4431,-74.3663,-489.175,-374.703,261.092,-97.6984,227.902,61.8941,25.5171,-43.4253,-75.7849,-70.0948,
5.335,-311.706,-236.025,47.3825,-55.8116,402.208,38.2723,-27.1237,-73.6422,-380.688,-376.856,52.3019,-98.2922,225.302,63.7477,9.30037,-41.8919,-34.0595,-69.242,
5.34,-310.066,-237.589,44.9422,-56.1768,401.07,40.6999,-71.3016,-72.2272,-492.229,-376.662,269.077,-98.8657,230.337,64.6705,25.7829,-40.9043,-75.2252,-68.8802,
5.345,-308.296,-237.72,42.5213,-53.9823,399.7,39.941,-25.7718,-71.065,-382.225,-374.173,54.2881,-99.2197,227.496,65.2863,9.54246,-41.1996,-34.4254,-67.3886,
5.35,-306.418,-237.942,40.1104,-57.1025,398.134,43.9643,-70.1652,-70.5932,-493.918,-375.773,274.534,-98.8387,232.502,66.0079,25.9906,-39.7808,-74.9836,-67.6005,
5.355,-304.448,-235.347,37.7784,-56.058,396.309,43.1578,-24.5675,-70.1974,-383.44,-371.426,55.9187,-99.6393,229.52,66.6825,9.68609,-41.2488,-35.0131,-65.3125,
5.36,-301.986,-236.161,35.8752,-55.497,393.651,44.5188,-60.0804,-69.1672,-364.213,-372.812,50.1055,-98.3999,230.467,65.9309,11.6337,-39.3289,-65.4423,-66.4966,
5.365,-299.72,-236.983,33.6995,-55.2976,391.322,46.5177,-24.7684,-67.7292,-371.96,-371.89,9.61253,-99.1619,230.859,67.1039,12.0239,-40.1005,-38.5775,-65.2198,
5.37,-297.163,-236.955,31.777,-54.7902,388.502,47.2914,-44.7101,-65.7985,-361.687,-373.755,-40.3224,-98.5618,251.259,67.1933,9.65797,-38.3406,-52.1969,-66.1376,
5.375,-294.634,-235.986,29.7663,-54.4235,385.73,47.5784,-25.6714,-65.9541,-354.344,-372.422,-38.4733,-99.0763,246.984,67.8581,9.32992,-39.4096,-42.7805,-65.6334,
5.38,-292.107,-234.811,27.7113,-55.05,382.968,48.5493,-38.6121,-65.5105,-348.932,-373.032,-27.0766,-99.3961,238.433,68.4257,9.26282,-38.5387,-48.4182,-65.0556,
5.385,-288.633,-236.379,24.3211,-53.6725,379.321,49.3016,-23.0658,-64.0257,-357.271,-368.803,-15.2178,-97.9908,237.662,67.9334,9.9894,-40.1212,-41.4266,-64.0139,
5.39,-398.734,-235.705,174.552,-54.2952,378.725,50.7886,-55.9955,-61.4735,-375.553,-366.954,18.8298,-99.1412,239.725,68.5932,11.7918,-40.8785,-62.4964,-63.3372,
5.395,-299.479,-231.09,41.9193,-53.5174,372.93,48.3418,-22.0403,-59.2345,-369.109,-366.476,6.59766,-99.3205,239.87,69.366,11.3866,-40.0792,-40.0411,-64.3133,
5.4,-378.487,-233.179,157.506,-54.0217,373.051,51.4499,-31.2946,-57.06,-346.677,-365.952,-17.0424,-96.7388,230.767,67.9027,9.49632,-41.001,-47.63,-64.4623,
5.405,-308.614,-233.108,55.8818,-52.1701,364.377,51.0722,-23.3026,-56.3397,-345.387,-360.662,-23.4308,-100.477,236.299,69.6109,9.2084,-42.3928,-43.8053,-63.0834,
5.41,-368.04,-230.997,153.139,-52.6517,366.307,51.3811,-19.3195,-55.3608,-331.613,-361.64,-25.3558,-99.7846,216.385,70.0666,7.73236,-42.3982,-37.4121,-63.0352,
5.415,-308.072,-232.209,49.5685,-54.1397,364.132,54.6259,-62.5211,-52.5616,-425.669,-359.398,90.572,-98.5013,256.653,69.2701,15.3969,-41.949,-63.4701,-63.5404,
5.42,-363.792,-231.784,153.848,-51.7258,360.218,52.6643,-21.4602,-53.7833,-347.376,-356.009,-15.8162,-100.884,233.742,70.6231,9.49263,-43.8142,-44.4097,-62.678,
5.425,-302.648,-229.771,50.1901,-50.5746,355.453,51.549,-34.2316,-53.2043,-344.57,-356.1,-31.8874,-99.9604,245.642,70.1879,8.76391,-44.1418,-46.9697,-62.9243,
5.43,-359.023,-228.512,154.378,-50.1357,354.172,51.6628,-18.8564,-52.6647,-348.976,-356.665,-22.113,-99.5146,240.868,70.5747,9.00289,-44.656,-38.8101,-62.1626,
5.435,-301.304,-229.113,47.8477,-49.4883,351.427,52.5922,-52.5038,-52.9485,-386.159,-356.622,39.1147,-98.7545,246.903,70.0188,12.4993,-44.0829,-57.5898,-62.7915,
5.44,-273.327,-226.633,30.8826,-48.6752,345.748,51.8211,-17.7298,-52.4866,-368.48,-353.741,3.84789,-100.302,246.898,71.1436,10.7785,-45.8715,-37.9588,-61.5023,
5.445,-291.802,-226.871,27.3595,-46.4279,358.917,51.4535,-69.5225,-53.3435,-368.661,-355.157,14.5754,-98.7404,242.521,70.3016,10.387,-45.5236,-47.3387,-61.3016,
5.45,-259.173,-225.124,10.2577,-48.1451,340.254,52.7383,-15.3759,-54.2057,-467.177,-355.888,176.67,-97.5763,247.224,70.1955,20.0661,-45.8504,-35.8849,-61.7901,
5.455,-267.52,-227.307,-12.5837,-45.3799,359.007,52.9016,-72.331,-55.1638,-422.17,-355.553,100.41,-97.4124,246.8,69.8384,14.9864,-45.7789,-47.6075,-62.2985,
5.46,-251.249,-224.592,2.47456,-44.898,335.396,51.5426,-14.2178,-55.5289,-428.008,-354.248,111.67,-96.6145,246.869,69.8193,15.8616,-46.0785,-35.3401,-62.742,
5.465,-269.564,-223.662,-4.35522,-46.2248,353.333,52.2182,-72.9279,-54.4031,-431.264,-354.951,120.241,-96.1862,247.044,69.7102,16.0635,-46.229,-47.9946,-62.8616,
5.47,-264.214,-224.18,26.7797,-43.4245,331.224,52.1456,-13.3013,-54.8638,-433.205,-352.155,126.379,-98.7083,247.19,71.5332,16.1181,-47.3186,-35.8175,-62.8007,
5.475,-266.229,-220.293,15.6262,-43.2219,337.751,50.2986,-53.5515,-55.673,-344.245,-357.509,-18.6645,-95.9744,242.213,70.2655,7.82125,-45.3157,-51.1313,-64.6173,
5.48,-244.633,-219.75,-0.844826,-42.0039,327.02,50.2443,-14.7916,-53.8751,-337.568,-354.892,-39.8137,-96.2787,249.078,70.5489,6.63738,-47.2329,-41.9659,-64.4154,
5.485,-243.159,-220.415,-8.23035,-41.2953,328.528,50.4113,-35.6269,-54.5709,-333.334,-349.097,-43.981,-97.4544,247.285,68.5278,6.09813,-47.7182,-50.2314,-64.2439,
5.49,-231.769,-218.682,-17.8689,-40.9067,321.877,49.6357,-16.5652,-54.8438,-330.727,-360.096,-48.4867,-95.3171,247.697,72.2614,5.67204,-47.5517,-43.0999,-65.6665,
5.495,-287.315,-220.595,68.0954,-41.2253,324.987,51.769,-30.4438,-50.736,-329.104,-353.557,-50.3407,-95.6832,247.497,70.089,5.34237,-47.8129,-50.0686,-65.7822,
5.5,-239.094,-220.295,-3.76338,-39.7927,319.732,51.2239,-15.8968,-51.0881,-327.62,-354.451,-51.8739,-94.2063,247.38,69.6854,5.03176,-48.4865,-42.8531,-66.1679,
5.505,-235.435,-219.068,-16.1441,-38.0003,321.456,49.8207,-37.7024,-50.5804,-324.482,-353.011,-53.1537,-94.384,243.852,69.5886,4.23902,-48.8289,-55.0906,-66.5441,
5.51,-236.47,-219.334,-5.22273,-34.6512,315.811,47.9944,-29.3004,-50.2304,-521.289,-348.96,306.618,-94.353,251.084,69.2083,21.1434,-50.4342,-41.0715,-66.5699,
5.515,-259.354,-218.051,32.399,-35.7151,315.89,49.1237,-36.7493,-49.8527,-336.925,-349.133,-34.5098,-93.7593,246.661,69.2547,4.73045,-51.0403,-53.3944,-67.1257,
5.52,-248.862,-220.057,15.9584,-29.8789,313.76,46.8953,-24.497,-52.434,-369.468,-346.678,23.3475,-95.4567,249.363,71.0033,8.44467,-52.3273,-41.8306,-67.0848,
5.525,-228.868,-216.96,-18.203,-31.8626,312.061,47.3477,-35.8554,-49.9135,-341.203,-351.524,-27.5935,-89.2632,247.443,66.72,6.16893,-50.706,-53.6304,-69.2338,
5.53,-225.43,-215.63,-23.7936,-30.0793,310.522,46.2801,-24.0704,-50.7487,-353.051,-352.013,1.45499,-89.0976,248.63,67.5473,6.16583,-51.7851,-42.0699,-69.2304,
5.535,-223.108,-216.163,-27.5282,-29.6067,308.895,46.3497,-35.3287,-51.6456,-343.875,-354.692,-18.3869,-86.5333,248.058,65.5074,5.67443,-49.03,-53.9063,-72.2935,
5.54,-221.526,-217.835,-29.9936,-26.1041,307.294,46.5211,-23.4445,-52.8346,-342.841,-350.41,-16.5033,-88.5902,248.099,66.7813,5.34206,-53.6487,-42.1039,-68.7141,
5.545,-220.032,-214.672,-32.3601,-26.5971,305.705,45.0932,-34.738,-52.793,-340.604,-356.482,-18.8964,-85.3445,248.09,66.1875,5.08256,-51.3519,-54.0739,-71.7161,
5.55,-218.543,-215.409,-34.7409,-25.07,304.114,45.2826,-22.7595,-53.7546,-338.539,-352.323,-20.8646,-85.0832,248.113,63.7019,4.86486,-53.7173,-42.0964,-71.0125,
5.555,-217.056,-217.773,-37.1605,-20.7489,302.522,44.9417,-34.1203,-57.4835,-336.53,-353.947,-22.693,-84.7873,248.165,65.8073,4.67721,-54.4659,-54.2195,-71.2498,
5.56,-215.546,-212.624,-39.5833,-22.3355,300.894,43.0845,-36.139,-58.1153,-329.323,-355.549,-27.6837,-83.3304,243.862,64.1499,3.81052,-50.6158,-39.0318,-76.435,
5.565,-214.365,-211.897,-42.5775,-22.3025,299.75,43.0177,-33.2503,-57.5799,-369.346,-356.448,46.3739,-83.7488,247.281,65.0838,7.95201,-52.9319,-54.3927,-75.359,
5.57,-212.725,-214.217,-44.8594,-19.3763,297.932,42.4976,-13.9061,-59.6994,-311.684,-356.046,-58.6646,-84.4451,246.679,65.6437,2.54095,-52.4271,-42.3621,-76.6508,
5.575,-211.103,-212.618,-47.2039,-16.6116,296.143,41.5039,-24.792,-61.3132,-303.832,-354.212,-73.3986,-84.0364,247.867,65.0896,1.82091,-52.8047,-50.8496,-77.5126,
5.58,-209.478,-212.917,-49.5592,-18.429,294.356,42.3298,-10.3062,-62.4472,-299.147,-354.184,-80.5163,-83.4642,247.75,65.1891,1.6254,-52.5204,-42.4552,-78.7012,
5.585,-206.846,-212.266,-53.4111,-17.1384,291.699,41.6164,-31.0588,-63.3241,-314.012,-357.665,-48.7199,-80.7204,246.054,64.3619,2.19674,-49.8527,-54.8235,-82.3264,
5.59,-336.362,-211.752,190.894,-16.5107,293.498,41.2528,-18.5811,-64.0179,-328.785,-348.386,-16.2655,-84.7766,249.498,64.4884,4.80469,-54.7557,-41.0667,-78.7628,
5.595,-213.007,-213.28,-40.9638,-13.3779,287.958,41.0039,-31.5564,-65.7191,-318.2,-348.933,-45.3842,-83.7385,248.775,64.8318,3.95845,-52.8633,-53.7992,-81.2804,
5.6,-236.768,-211.19,4.63076,-12.8775,289.542,39.5208,-17.8872,-67.0829,-295.81,-354.204,-79.3851,-76.8853,248.807,61.9405,1.91297,-50.0384,-41.1654,-84.508,
5.605,-217.949,-211.423,-32.202,-11.6034,286.029,39.4614,-29.5104,-67.6952,-291.108,-354.464,-86.7069,-73.8317,249.076,60.678,1.66386,-47.9413,-53.2712,-87.2637,
5.61,-223.135,-210.433,-20.6798,-11.8763,285.854,38.8067,-22.0262,-69.7811,-277.033,-348.75,-106.04,-74.6379,248.05,60.2579,0.18051,-49.6048,-40.3228,-86.4356,
5.615,-219.077,-210.741,-28.558,-10.8121,284.177,38.6857,-29.9721,-70.4747,-392.429,-349.614,116.763,-71.7487,249.953,59.2272,8.81971,-48.1943,-53.7695,-88.0828,
5.62,-217.396,-209.242,-31.7164,-9.24075,282.817,37.2189,-10.8869,-71.6381,-289.285,-348.619,-85.0312,-71.3162,248.924,59.3166,2.51623,-47.2745,-41.3691,-89.0219,
5.625,-216.052,-208.69,-34.4903,-7.54025,281.652,36.353,-21.5125,-72.7723,-283.514,-355.731,-97.696,-64.5769,249.773,57.4986,1.9918,-42.081,-50.0536,-93.4935,
5.63,-215.009,-209.498,-37.0623,-5.69502,280.719,35.8102,-5.92957,-73.8979,-280.808,-351.806,-100.75,-67.1956,249.35,57.9903,2.08077,-42.7681,-41.2775,-91.8667,
5.635,-214.161,-209.668,-39.5576,-5.97411,279.974,35.3984,-30.8901,-74.6508,-279.576,-349.429,-104.277,-65.8132,250.583,57.1929,2.30656,-41.0994,-52.8014,-92.6328,
5.64,-197.644,-210.034,-74.4751,-5.60787,279.072,35.6886,-6.16361,-76.7892,-269.591,-350.029,-107.385,-63.387,251.092,56.275,-2.57325,-38.545,-39.9849,-93.6593,
5.645,-203.454,-209.305,-63.5531,-3.51756,278.473,34.1373,-28.8148,-79.2836,-374.516,-347.082,-96.7114,-62.4168,251.716,55.4277,75.2223,-36.4251,-52.6331,-94.1633,
5.65,-196.77,-209.88,-79.3745,-3.42828,278.342,34.1748,-5.61666,-79.6808,-293.574,-348.022,-110.697,-61.0073,251.383,55.087,16.7154,-33.7498,-39.6803,-94.4759,
5.655,-194.618,-208.192,-85.9073,-4.41412,278.235,34.119,-29.2091,-79.4053,-356.454,-345.381,-89.6357,-57.9971,253.505,53.1899,67.1684,-31.6192,-52.7475,-94.3041,
