time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
4.985,-369.386,-234.985,-20.3862,-94.5723,289.069,-70.5602,-116.123,-142.509,-393.437,-415.425,120.284,-144.684,429.896,-13.5652,-41.6923,-92.4578,-154.852,-142.763,
4.99,-329.548,-235.272,73.1601,-94.1766,297.35,-66.0477,-126.425,-139.175,-414.707,-415.334,181.765,-142.14,361.497,-14.4829,-40.3273,-91.0049,-119.288,-144.081,
4.995,-373.385,-233.782,-20.9539,-94.1147,293.354,-69.7241,-121.099,-141.929,-393.128,-415.931,121.489,-140.47,430.626,-13.5359,-38.9038,-90.7871,-152.129,-143.598,
5,-333.274,-234.008,72.9194,-93.9005,301.51,-69.9714,-131.609,-142.91,-414.312,-419.139,182.08,-138.777,362.521,-13.8674,-37.4233,-89.2137,-117.673,-145.219,
5.005,-377.096,-236.375,-21.5099,-93.388,297.532,-68.4323,-125.054,-142.547,-392.331,-416.558,122.2,-136.87,430.757,-12.2143,-35.8871,-88.4061,-150.158,-144.341,
5.01,-336.734,-233.741,72.6166,-92.7266,305.519,-68.9847,-134.605,-143.362,-413.437,-418.093,181.898,-134.878,363.022,-11.2074,-34.298,-87.9336,-115.865,-143.94,
5.015,-380.494,-236.711,-22.1631,-92.3011,301.536,-67.1857,-127.353,-142.74,-391.06,-416.36,122.411,-132.877,430.317,-11.5968,-32.6587,-84.5047,-148.573,-145.443,
5.02,-339.863,-237.661,72.174,-91.8493,309.305,-67.1118,-136.169,-143.218,-412.086,-418.367,181.234,-131.577,363.01,-9.60529,-30.9716,-85.3402,-113.918,-143.976,
5.025,-383.568,-238.508,-22.9613,-91.6739,305.323,-66.1587,-128.29,-144.179,-389.342,-419.209,122.176,-130.354,429.333,-8.64528,-29.2415,-84.0463,-146.64,-143.227,
5.03,-342.662,-239.341,71.5653,-91.7155,312.857,-65.1996,-136.554,-143.999,-410.318,-418.646,180.168,-128.78,362.534,-6.92555,-27.4693,-85.4316,-111.867,-139.98,
5.035,-386.324,-238.137,-23.8919,-90.2855,308.909,-65.4359,-128.19,-143.262,-387.387,-419.24,121.543,-127.255,427.889,-6.57199,-25.6635,-80.9574,-144.58,-141.838,
5.04,-345.143,-236.134,70.8119,-89.165,316.199,-64.2975,-136.004,-143.059,-408.406,-419.095,178.754,-124.944,361.702,-6.35923,-23.8255,-81.0857,-109.748,-139.666,
5.045,-388.776,-236.758,-24.9525,-88.8057,312.313,-64.2757,-127.274,-142.622,-385.015,-418.274,120.673,-122.641,426.053,-9.45023,-21.9623,-79.3669,-142.207,-138.532,
5.05,-347.314,-236.756,69.9211,-87.2879,319.352,-63.0835,-134.755,-142.222,-405.973,-415.443,177.155,-120.904,360.604,-5.22246,-20.08,-79.2554,-107.595,-135.31,
5.055,-390.959,-234.479,-26.1289,-86.4032,315.556,-61.4477,-125.675,-140.086,-382.419,-415.043,119.642,-119.182,423.97,-4.00398,-18.1826,-77.7272,-138.925,-133.498,
5.06,-349.203,-235.42,68.9014,-85.1742,322.322,-61.2854,-132.827,-140.656,-413.197,-415.73,153.81,-117.32,361.424,-4.1902,-16.2791,-76.9178,-105.425,-131.31,
5.065,-392.807,-235.53,-27.381,-84.3043,318.618,-59.9599,-123.712,-139.143,-450.571,-415.259,-60.5208,-116.582,453.733,-0.691967,-14.3736,-77.2192,-135.848,-127.525,
5.07,-350.807,-234.151,67.7639,-82.4665,325.096,-58.904,-130.589,-137.554,-436.727,-413.153,7.87901,-114.402,423.621,-1.92704,-12.4761,-75.4682,-103.277,-125.49,
5.075,-394.382,-232.992,-28.7273,-81.1755,321.485,-58.2241,-121.485,-136.426,-432.328,-411.829,24.8924,-114.07,415.57,-0.934295,-10.5914,-74.5271,-132.791,-122.886,
5.08,-352.06,-233.031,66.545,-79.8768,327.629,-57.1243,-128.227,-135.77,-429.493,-413.395,34.6921,-113.38,410.577,0.987858,-8.93655,-73.6531,-101.175,-120.484,
5.085,-395.639,-230.647,-30.1313,-77.972,324.133,-55.9185,-119.34,-136.048,-427.146,-411.893,40.7316,-112.261,407.167,2.22428,-7.43293,-75.1183,-130.465,-118.36,
5.09,-353.017,-230.693,65.2354,-76.1478,329.948,-53.8672,-126.136,-135.187,-425.224,-414.637,44.5925,-110.943,404.667,3.21048,-5.96181,-72.3788,-99.1498,-120.827,
5.095,-396.611,-234.207,-31.5902,-74.3294,326.588,-50.4227,-117.531,-133.852,-423.507,-411.562,46.8261,-110.117,402.855,5.35821,-4.52539,-71.5923,-129.815,-120.508,
5.1,-353.646,-229.752,63.8467,-73.0108,332.036,-51.1262,-124.519,-134.003,-422.18,-410.001,48.1518,-107.932,401.36,5.14328,-3.11109,-72.4968,-97.2343,-118.554,
5.105,-397.19,-232.526,-33.0723,-71.3259,328.776,-48.7602,-115.701,-132.468,-420.981,-409.305,48.8723,-106.709,400.049,7.48239,-1.71867,-71.6388,-128.131,-118.393,
5.11,-353.881,-230.794,62.4183,-70.8793,333.804,-47.1245,-122.796,-132.959,-419.745,-409.046,49.2339,-105.209,398.818,6.12971,-0.351097,-69.0129,-95.3911,-121.128,
5.115,-397.367,-232.558,-34.5638,-69.8631,330.618,-46.1186,-114.215,-133.203,-418.557,-410.059,49.3458,-103.788,397.594,6.34767,0.988739,-71.005,-128.088,-119.981,
5.12,-353.66,-233.181,60.9164,-68.4638,335.178,-43.0242,-121.586,-132.221,-417.365,-405.738,49.4563,-102.672,396.343,11.2628,2.29985,-68.6174,-93.65,-121.208,
5.125,-397.088,-232.252,-36.0759,-67.6592,332.046,-40.4306,-112.65,-131.089,-416.175,-403.987,49.2119,-102.423,395.027,14.6575,3.57796,-72.5468,-126.196,-117.615,
5.13,-352.957,-234.947,59.3807,-66.1889,336.104,-36.9604,-119.999,-130.763,-415.04,-407.507,48.748,-101.031,393.663,15.68,4.38624,-69.7255,-91.9586,-119.995,
5.135,-396.313,-231.349,-37.5804,-64.954,333.019,-36.0809,-111.16,-129.538,-413.798,-405.621,48.168,-100.163,392.206,18.0215,4.94449,-70.177,-125.574,-118.995,
5.14,-351.787,-232.742,57.7932,-63.939,336.567,-32.4561,-118.515,-128.125,-412.401,-402.942,47.4143,-99.5253,390.655,17.7718,5.48211,-69.7468,-90.333,-118.783,
5.145,-395.059,-232.014,-39.0484,-62.8312,333.527,-30.3917,-109.522,-127.391,-411.056,-401.376,46.4695,-98.7424,389.037,19.858,6.00078,-69.9791,-124.069,-117.794,
5.15,-350.113,-230.699,56.2054,-61.8933,336.55,-27.6466,-116.875,-125.957,-409.674,-401.222,45.3557,-98.7378,387.324,21.9398,6.49916,-68.7019,-88.7391,-117.603,
5.155,-393.319,-228.855,-40.4773,-60.609,333.56,-26.3151,-107.764,-123.739,-408.017,-398.004,44.0785,-97.4275,385.507,23.8186,6.97811,-69.2543,-122.169,-116.162,
5.16,-347.968,-230.115,54.6253,-59.7461,336.072,-23.2759,-115.015,-122.855,-406.645,-391.345,42.6957,-96.6336,383.646,23.612,7.43959,-69.8003,-87.1699,-113.14,
5.165,-391.162,-231.009,-41.8427,-58.7876,333.171,-20.5738,-105.896,-120.416,-405.201,-396.542,41.1738,-95.1154,381.745,24.8554,6.8648,-67.4479,-119.998,-115,
5.17,-345.444,-229.392,53.0791,-58.267,335.223,-19.2939,-113.135,-120.057,-403.888,-394.993,39.5467,-94.4534,379.846,26.6553,6.04212,-68.8026,-85.6797,-112.359,
5.175,-388.682,-230.246,-43.105,-57.832,332.459,-15.5926,-103.813,-115.313,-402.551,-392.753,37.8414,-94.9152,377.942,27.1946,5.22407,-67.7263,-117.229,-111.272,
5.18,-342.717,-229.824,51.5748,-57.1567,334.133,-14.4123,-110.747,-114.207,-400.849,-394.145,36.129,-94.7895,376.001,28.8322,4.40758,-66.6079,-84.1224,-111.208,
5.185,-386.091,-230.66,-44.0634,-56.1739,331.535,-11.5651,-101.696,-112.792,-399.639,-392.047,34.4051,-94.5014,374.165,29.8837,3.59423,-66.3732,-115.857,-110.145,
5.19,-339.843,-230.863,50.2919,-55.1744,332.844,-10.0727,-108.689,-110.867,-398.326,-389.117,32.7104,-95.466,372.38,32.3088,2.7844,-66.7588,-82.5428,-107.905,
5.195,-383.103,-227.775,-44.771,-54.7361,330.457,-10.2339,-99.7649,-111.838,-397.087,-392.742,31.098,-95.1864,370.709,35.1732,1.97801,-67.1321,-114.145,-107.248,
5.2,-336.749,-230.69,49.1649,-54.9167,331.507,-5.06137,-106.88,-108.948,-396.036,-387.678,29.9289,-95.809,369.191,34.349,1.17598,-67.6023,-80.9422,-105.282,
5.205,-380.513,-230.282,-46.1227,-54.1394,329.483,-4.42467,-97.8824,-106.898,-394.563,-391.276,28.4053,-97.0001,367.834,36.5401,0.406384,-65.6354,-112.054,-105.789,
5.21,-327.278,-230.4,48.8914,-53.3649,330.521,-3.24586,-105.011,-106.934,-393.7,-386.755,27.2101,-97.1919,366.657,36.955,-0.280922,-66.4327,-79.3194,-103.812,
5.215,-372.615,-227.899,-46.3456,-52.5861,328.837,-2.32,-96.1159,-105.192,-392.861,-388.579,26.1715,-97.5796,365.681,37.6668,-0.875767,-66.1021,-110.248,-103.193,
5.22,-328.737,-229.874,46.4059,-51.2443,329.473,-0.324824,-103.172,-102.126,-392.12,-385.104,25.4393,-99.615,364.912,40.3568,-1.37583,-66.1373,-77.6882,-101.411,
5.225,-372.933,-229.736,-48.0702,-51.1214,328.263,1.10337,-94.4409,-104.048,-391.442,-384.201,25.4194,-100.472,364.381,42.3416,-1.78335,-65.2208,-108.693,-101.181,
5.23,-326.466,-227.581,44.8301,-50.6692,328.908,1.55349,-101.803,-103.868,-390.612,-388.333,24.8339,-100.295,364.044,42.514,-2.1041,-65.4743,-76.062,-100.463,
5.235,-371.455,-228.86,-49.2454,-50.6584,328.149,4.92242,-93.0829,-102.638,-390.264,-383.803,24.6046,-100.896,364.02,44.054,-2.33743,-65.7115,-107.124,-99.3243,
5.24,-325.021,-228.96,43.076,-50.2752,328.761,6.46452,-100.495,-102.006,-389.891,-384.856,24.4984,-100.651,364.202,44.3178,-2.48478,-65.1299,-74.4402,-99.2221,
5.245,-370.438,-228.613,-50.4884,-50.0004,328.477,8.12219,-91.7829,-101.255,-389.671,-381.827,24.6382,-101.401,364.627,46.1107,-2.55669,-65.6118,-105.523,-97.4927,
5.25,-324.042,-228.477,41.4575,-49.1377,329.027,9.59011,-99.2319,-100.411,-389.61,-371.969,24.993,-102.546,365.278,47.3154,-2.55479,-67.6845,-72.8314,-94.379,
5.255,-369.944,-226.464,-51.569,-49.9856,329.179,10.7609,-90.4613,-98.7065,-389.498,-376.258,25.4487,-101.974,366.15,48.3897,-2.48636,-65.7791,-103.645,-95.649,
5.26,-323.683,-229.176,39.9364,-50.0981,329.66,14.6429,-97.8854,-97.575,-389.587,-373.587,26.1213,-102.18,367.202,48.3425,-2.36045,-66.2301,-71.2454,-94.4367,
5.265,-370.003,-228.924,-52.525,-50.3622,330.173,16.2327,-89.1488,-97.144,-388.602,-375.116,26.2861,-101.213,368.51,48.5034,-2.18097,-65.9413,-102.089,-94.0105,
5.27,-323.34,-229.597,38.5119,-49.5227,330.47,18.1869,-96.6375,-95.4764,-388.25,-371.382,26.8663,-103.399,369.957,51.1135,-1.95754,-66.1958,-69.7114,-92.4168,
5.275,-369.13,-230.561,-53.3082,-50.768,331.255,20.6356,-87.8279,-94.6616,-388.254,-372.993,27.6355,-103.672,371.56,51.6237,-1.69666,-64.798,-100.213,-92.0503,
5.28,-322.054,-229.896,37.1386,-51.4481,331.283,23.3087,-95.3164,-92.3464,-388.407,-374.805,28.5294,-103.703,373.31,52.891,-1.40659,-63.9203,-68.2373,-91.6576,
5.285,-368.457,-233.043,-54.2004,-49.6036,332.2,23.2682,-86.5829,-93.2303,-388.621,-373.79,29.4444,-103.826,375.158,53.1219,-1.09727,-62.8593,-98.9577,-91.0387,
5.29,-321.16,-233.086,35.609,-50.8514,331.863,26.1516,-94.3071,-93.0636,-388.931,-372.844,30.344,-104.62,377.095,54.6947,-0.775074,-62.0638,-66.8625,-90.2488,
5.295,-367.72,-233.705,-55.1985,-51.0835,332.823,28.3334,-85.3723,-91.6913,-419.772,-372.494,-27.3862,-105.365,385.56,56.5963,-0.473785,-63.4414,-96.6205,-87.2427,
5.3,-320.083,-233.851,33.9641,-51.6762,332.053,30.2787,-93.0814,-90.8889,-433.821,-374.911,-70.8828,-105.789,420.625,56.3606,-0.220625,-60.0906,-65.5751,-88.5282,
5.305,-366.751,-234.209,-56.2654,-52.1219,332.977,32.3514,-84.3454,-89.985,-433.883,-377.389,-68.5745,-105.905,423.506,57.3242,-0.0237312,-59.3307,-96.0162,-87.8898,
5.31,-318.735,-234.064,32.2429,-53.0794,331.732,34.9524,-92.1685,-88.7273,-425.076,-371.884,-36.8598,-108.58,404.757,60.6887,0.109863,-58.8622,-64.443,-86.3645,
5.315,-365.541,-235.671,-57.3665,-52.2753,332.561,36.1384,-83.2602,-89.0768,-424.46,-374.663,-31.901,-110.315,404.651,63.5672,0.175652,-57.9678,-94.4841,-85.5501,
5.32,-317.074,-235.242,30.4941,-52.931,330.839,37.424,-91.1798,-87.4227,-422.591,-371.136,-22.9457,-109.196,401.349,62.5526,0.168163,-57.3041,-63.439,-84.4493,
5.325,-365.278,-235.46,-58.4088,-53.4904,331.32,39.6844,-82.123,-86.2518,-421.957,-368.275,-18.2439,-108.99,400.843,62.2774,0.0813522,-56.2783,-92.6885,-83.5036,
5.33,-315.069,-235.255,28.7837,-54.0197,329.374,42.342,-90.04,-84.7623,-421.597,-368.339,-14.7028,-109.739,400.916,63.5194,-0.0886497,-56.7905,-62.5741,-82.2484,
5.335,-364.631,-237.33,-59.3309,-53.6668,329.527,42.8833,-80.9436,-84.0782,-421.516,-370.618,-12.3157,-110.355,401.597,65.4419,-0.345364,-55.1925,-91.0794,-81.2781,
5.34,-312.715,-239.032,27.1761,-54.1398,327.401,45.3888,-88.9084,-82.6169,-421.577,-370.553,-10.6814,-110.869,402.578,66.4284,-0.692375,-54.1356,-61.8571,-80.8514,
5.345,-363.61,-239.256,-60.0714,-52.1758,327.265,44.6477,-79.7528,-81.4548,-421.697,-368.204,-9.56821,-111.064,403.668,67.0941,-1.13148,-54.3401,-89.5283,-79.2922,
5.35,-310.071,-239.669,26.8858,-55.3949,324.911,48.8034,-87.7934,-80.9026,-421.832,-369.934,-8.82545,-110.677,404.774,67.8491,-1.6643,-52.8903,-61.2884,-79.4706,
5.355,-362.298,-237.183,-59.5626,-54.6163,324.551,48.0145,-78.7028,-80.4704,-421.957,-365.716,-8.34214,-111.212,405.831,68.5754,-2.28746,-54.257,-88.3959,-77.1267,
5.36,-307.077,-238.114,25.3601,-54.2698,322.261,49.441,-86.8722,-79.4136,-422.052,-367.238,-8.07304,-109.996,406.788,67.8332,-3.00161,-52.3163,-60.8755,-78.3289,
5.365,-360.591,-239.055,-60.0594,-54.2801,321.702,51.516,-77.808,-77.9439,-422.109,-366.419,-7.9824,-110.596,407.634,69.0538,-3.80789,-53.0577,-87.7165,-77.0452,
5.37,-303.787,-239.142,24.0779,-54.0168,319.413,52.3603,-86.0691,-75.9899,-422.119,-368.401,-8.02329,-109.991,408.361,69.1641,-4.69787,-51.2794,-60.6196,-77.9673,
5.375,-358.604,-238.287,-60.288,-53.8881,318.693,52.6967,-77.0393,-76.0922,-422.074,-367.17,-8.19781,-110.336,408.968,69.8661,-5.67034,-52.3507,-87.5192,-77.532,
5.38,-300.252,-237.234,23.0069,-54.729,316.448,53.7442,-85.4803,-75.6115,-422.372,-367.884,-8.472,-110.581,409.417,70.472,-6.71313,-51.423,-60.516,-76.9013,
5.385,-356.37,-238.9,-60.2746,-53.582,315.588,54.5576,-76.1771,-74.0644,-422.738,-363.81,-8.8503,-108.946,409.771,69.9637,-7.82632,-52.9573,-86.411,-75.9108,
5.39,-296.509,-238.338,22.11,-54.3921,313.418,56.1336,-84.6714,-71.4415,-423.11,-362.05,-8.74049,-109.915,410.059,70.6753,-9.00171,-53.6768,-60.5167,-75.2607,
5.395,-353.932,-233.809,-60.0645,-53.9074,312.427,53.7132,-75.165,-69.1727,-423.388,-361.682,-9.45453,-109.972,410.339,71.4791,-10.24,-52.8402,-85.3731,-76.2662,
5.4,-293.03,-236.008,21.3671,-54.5399,310.398,56.9339,-83.6882,-66.9645,-423.6,-361.307,-10.2329,-107.361,410.538,69.9678,-11.5431,-53.8149,-60.6247,-76.5671,
5.405,-352.244,-236.01,-59.645,-52.8969,309.324,56.5833,-74.0087,-66.2143,-423.756,-356.071,-11.0743,-110.763,410.663,71.7924,-12.8859,-55.0755,-84.4398,-75.1429,
5.41,-289.961,-233.989,20.7484,-53.511,307.415,56.9428,-82.6606,-65.1642,-423.855,-357.165,-11.977,-110.052,410.719,72.2543,-14.2577,-55.0875,-60.8349,-75.1471,
5.415,-350.471,-235.31,-59.1209,-55.0299,306.21,60.2989,-72.9005,-62.2939,-423.902,-355.063,-12.941,-108.693,410.716,71.4529,-15.6563,-54.5735,-83.846,-75.6805,
5.42,-286.78,-234.952,20.1596,-52.8,304.422,58.334,-81.7161,-63.5757,-423.901,-351.744,-13.9614,-110.875,410.663,72.8925,-17.0728,-56.3948,-61.1553,-74.8753,
5.425,-348.595,-233.001,-58.571,-51.7704,303.083,57.2224,-72.3819,-63.0373,-423.848,-351.953,-15.0337,-109.986,410.569,72.4672,-18.4993,-56.7412,-84.5161,-75.2212,
5.43,-283.558,-231.803,19.5135,-51.3827,301.43,57.3477,-81.5933,-62.5047,-423.764,-352.631,-16.1535,-109.58,410.438,72.8802,-19.9338,-57.2514,-61.6352,-74.5,
5.435,-346.701,-232.462,-58.0955,-50.7421,299.959,58.2872,-72.0368,-62.783,-423.619,-352.706,-17.3261,-108.89,410.273,72.3495,-21.3652,-56.6573,-84.7898,-75.1832,
5.44,-280.381,-230.023,18.7253,-49.9801,298.462,57.495,-81.3497,-62.3822,-423.425,-349.911,-18.5422,-110.331,410.078,73.5551,-22.7938,-58.3945,-62.1775,-73.9287,
5.445,-344.868,-230.292,-57.7691,-47.7875,296.875,57.0919,-71.6616,-63.3168,-423.19,-351.456,-19.7964,-108.928,409.851,72.7225,-24.2129,-58.0492,-84.8516,-73.7756,
5.45,-277.314,-228.605,17.7419,-49.4598,295.56,58.4002,-81.1319,-64.2199,-422.917,-352.316,-21.0878,-107.861,409.589,72.6347,-25.6152,-58.4107,-62.7963,-74.3834,
5.455,-343.153,-230.82,-57.6312,-46.7546,293.878,58.5345,-72.0347,-65.2717,-422.704,-352.091,-22.4113,-107.76,409.295,72.3226,-27.0014,-58.3258,-86.3109,-74.9678,
5.46,-274.417,-228.144,16.5257,-46.3596,292.776,57.1513,-81.7521,-65.6856,-422.856,-350.917,-23.7633,-106.965,408.993,72.3281,-28.3644,-58.6022,-63.5434,-75.4906,
5.465,-341.621,-227.292,-57.72,-47.7342,291.02,57.883,-72.0798,-64.6189,-422.962,-351.737,-25.1389,-106.612,408.641,72.2531,-29.712,-58.7575,-86.4773,-75.6916,
5.47,-271.745,-227.822,15.054,-45.0333,290.159,57.7533,-81.5431,-65.1026,-423.019,-349.016,-26.5337,-108.977,408.24,74.1804,-31.0396,-59.7757,-64.2848,-75.6771,
5.475,-340.312,-223.973,-58.0376,-44.9746,288.345,55.8746,-72.3389,-65.9303,-423.03,-354.517,-27.9462,-106.528,407.779,72.8887,-32.3528,-57.8473,-88.1893,-77.6163,
5.48,-269.321,-223.482,13.3356,-43.9038,287.745,55.8248,-82.1576,-64.1538,-422.995,-352.015,-29.3739,-106.724,407.256,73.2111,-33.6458,-59.762,-65.1531,-77.553,
5.485,-339.238,-224.217,-58.5707,-43.3432,285.88,56.0108,-72.0902,-64.8532,-422.917,-346.301,-30.812,-107.764,406.668,71.2501,-34.9181,-60.1174,-88.0679,-77.3902,
5.49,-267.142,-222.542,11.3877,-43.1227,285.55,55.2324,-81.6816,-65.1002,-422.794,-357.456,-32.2582,-105.886,406.013,74.9704,-36.17,-60.1758,-65.9851,-79.0684,
5.495,-338.393,-224.567,-59.2931,-43.5782,283.63,57.4694,-71.386,-60.9685,-422.62,-351.01,-33.7077,-106.085,405.288,72.8323,-37.3979,-60.2921,-87.9064,-79.1842,
5.5,-265.192,-224.34,9.23298,-42.3546,283.568,56.9254,-80.8385,-61.3062,-422.398,-352.032,-35.1604,-104.646,404.495,72.4201,-38.6024,-61.0148,-66.8221,-79.7237,
5.505,-337.759,-223.191,-60.1764,-40.8059,281.582,55.5162,-70.9489,-60.8182,-422.135,-350.686,-36.618,-104.761,403.636,72.3562,-39.7811,-61.3192,-89.2203,-80.1757,
5.51,-263.447,-223.544,6.89821,-37.742,281.783,53.6677,-81.0534,-60.4461,-421.828,-346.737,-38.0782,-104.581,402.709,71.9981,-40.9341,-62.8891,-67.7654,-80.3179,
5.515,-337.308,-222.358,-61.1922,-38.9218,279.712,54.8513,-70.6784,-60.1015,-421.462,-347.016,-39.5383,-103.983,401.734,72.0586,-42.0592,-63.5188,-89.8386,-81.0116,
5.52,-261.874,-224.461,4.41099,-33.4257,280.16,52.5547,-80.8044,-62.7925,-421.029,-344.636,-40.9988,-105.507,400.719,73.8777,-43.1578,-64.7494,-68.6675,-81.0452,
5.525,-337.011,-221.463,-62.3119,-35.4892,277.985,53.0708,-70.8629,-60.2356,-420.524,-349.664,-42.4615,-99.6772,399.675,69.4686,-44.2255,-63.2886,-91.1872,-83.4235,
5.53,-260.439,-220.22,1.80402,-33.8804,278.671,51.9806,-81.0111,-61.1093,-419.942,-350.259,-43.931,-99.4968,398.613,70.3219,-45.2641,-64.3959,-69.56,-83.5535,
5.535,-336.834,-220.867,-63.5035,-33.5306,276.372,52.0842,-71.4086,-62.025,-419.287,-353.06,-45.4111,-97.1311,397.535,68.2489,-46.2641,-61.6711,-93.6127,-86.726,
5.54,-259.111,-222.628,-0.894669,-30.1684,277.287,52.2198,-81.8427,-63.2537,-418.566,-348.86,-46.9064,-98.9809,396.444,69.6006,-47.2247,-66.2571,-70.4559,-83.2367,
5.545,-336.755,-219.559,-64.7385,-30.7579,274.855,50.8098,-71.611,-63.2507,-417.787,-355.092,-48.4222,-96.0059,395.342,68.9601,-48.1386,-64.0751,-94.0164,-86.4264,
5.55,-257.875,-220.382,-3.65907,-29.2944,275.987,50.9944,-81.6153,-64.2091,-416.952,-351.04,-49.9663,-95.7131,394.238,66.4891,-49.0018,-66.4566,-71.1972,-85.8824,
5.555,-336.761,-222.825,-66.003,-25.0978,273.404,50.5908,-71.9454,-68.0299,-416.07,-352.813,-51.5402,-95.4075,393.134,68.6156,-49.8072,-67.2269,-96.036,-86.2497,
5.56,-256.728,-217.7,-6.47458,-26.6685,274.748,48.7092,-82.2874,-68.6295,-415.148,-354.546,-53.1527,-94.1134,392.041,66.9445,-50.5536,-63.38,-71.8962,-91.565,
5.565,-336.856,-217.047,-67.295,-26.6418,271.998,48.6687,-72.4635,-68.1025,-414.193,-355.591,-54.8034,-94.553,390.963,67.9159,-51.2318,-65.7486,-97.698,-90.6653,
5.57,-255.68,-219.432,-9.33811,-23.7731,273.542,48.1193,-82.8252,-70.2184,-413.211,-355.317,-56.4981,-95.2486,389.914,68.513,-51.8396,-65.1971,-72.4801,-92.0334,
5.575,-337.054,-217.828,-68.6183,-21.0165,270.611,47.0319,-72.9476,-71.8897,-412.211,-353.637,-58.2384,-94.8385,388.902,67.9631,-52.3631,-65.5493,-99.7245,-93.0143,
5.58,-254.755,-218.204,-12.253,-22.777,272.347,47.9374,-83.5922,-73.0707,-411.196,-353.775,-60.0243,-94.3168,387.937,68.0647,-52.7843,-65.2452,-72.953,-94.3153,
5.585,-337.384,-217.576,-69.9899,-21.4739,269.228,47.1963,-73.5,-73.9803,-410.173,-357.463,-61.8593,-91.8173,387.026,67.1868,-53.0983,-62.6214,-102.026,-98.1039,
5.59,-253.982,-217.083,-15.2252,-20.8024,271.151,46.8206,-84.4082,-74.6737,-409.143,-348.26,-63.7404,-95.589,386.176,67.4244,-53.3058,-67.3731,-73.3059,-94.5816,
5.595,-337.877,-218.609,-71.4262,-17.6375,267.841,46.503,-73.8538,-76.3925,-408.112,-348.984,-65.666,-94.6622,385.395,67.7588,-53.4033,-65.4245,-102.135,-97.1825,
5.6,-253.395,-216.529,-18.2725,-17.107,269.958,44.9882,-85.0058,-77.7979,-407.081,-354.56,-67.6338,-88.2738,384.684,64.717,-53.3908,-62.7252,-73.5187,-100.624,
5.605,-338.563,-216.776,-72.9473,-15.7594,266.462,44.9022,-74.4186,-78.4337,-406.052,-355.041,-69.6403,-85.4367,384.045,63.3958,-53.2678,-60.606,-104.708,-103.494,
5.61,-253.022,-215.786,-21.4064,-15.9263,268.782,44.2186,-85.9994,-80.4906,-405.022,-349.466,-71.6812,-86.1964,383.477,63.0154,-53.0381,-62.1465,-73.6415,-102.719,
5.615,-339.476,-216.123,-74.5703,-14.7781,265.12,44.0778,-74.9943,-81.2265,-403.986,-350.563,-73.7495,-83.5727,382.976,61.9398,-52.7014,-60.7218,-105.348,-104.478,
5.62,-252.897,-214.636,-24.6377,-13.1556,267.665,42.5483,-86.7556,-82.4625,-402.949,-349.747,-75.8426,-83.2917,382.531,62.0482,-52.2598,-59.705,-73.663,-105.464,
5.625,-340.647,-214.086,-76.2886,-11.3677,263.857,41.6143,-75.5442,-83.6128,-401.908,-357.203,-77.9569,-77.138,382.134,60.0929,-51.7195,-54.5739,-107.36,-110.069,
5.63,-253.054,-214.934,-27.9708,-9.45108,266.672,41.0322,-87.7545,-84.8097,-400.863,-353.387,-80.0874,-79.7814,381.772,60.6824,-51.0834,-55.0577,-73.6243,-108.373,
5.635,-342.122,-215.14,-78.1185,-9.60548,262.764,40.6112,-76.1009,-85.5064,-399.814,-351.212,-82.2317,-78.5444,381.437,59.8721,-50.3585,-53.2304,-107.117,-109.102,
5.64,-253.535,-215.532,-31.4085,-9.11084,265.886,40.8688,-88.464,-87.6622,-398.762,-352.056,-84.3874,-76.392,381.107,58.9178,-49.5477,-50.5509,-73.5305,-110.097,
5.645,-343.947,-214.792,-80.0596,-6.95267,261.918,39.2129,-76.6657,-90.15,-397.707,-349.294,-86.552,-75.5342,380.766,58.0601,-48.6621,-48.2146,-108.095,-110.491,
5.65,-254.383,-215.425,-34.9627,-6.76448,265.39,39.2476,-89.4696,-90.5408,-396.646,-350.455,-88.7237,-74.3711,380.403,57.7044,-47.7094,-45.3582,-73.4178,-110.708,
5.655,-346.163,-213.783,-82.125,-7.64873,261.398,39.1837,-77.2766,-90.269,-395.58,-348.053,-90.8891,-71.5095,379.995,55.737,-46.697,-43.0225,-107.73,-110.411,
5.66,-255.631,-216.367,-38.655,-6.24432,265.251,39.5581,-89.7668,-91.9832,-394.516,-345.91,-93.0361,-71.1293,379.527,55.2747,-45.6385,-40.3856,-73.2984,-110.554,
5.665,-348.812,-216.087,-84.3459,-4.38461,261.266,38.2873,-77.4324,-93.4025,-393.455,-344.743,-95.1629,-70.0481,378.993,55.1269,-44.5489,-37.477,-108.197,-110.536,
5.67,-257.32,-211.912,-42.5239,-5.68235,265.516,37.4076,-89.8769,-92.8532,-392.398,-342.279,-97.2577,-66.5862,378.387,52.8983,-43.4399,-34.5587,-73.2013,-110.807,
5.675,-351.925,-212.133,-86.7512,-4.17485,261.545,36.7035,-77.3,-93.0268,-391.338,-338.297,-99.3109,-64.8995,377.699,51.0255,-42.3256,-32.412,-107.837,-109.486,
