time,synergy1,synergy2,synergy3,synergy4,
5.735,0.0569348,0.583086,0.908278,0.35637,
5.74,0.0530706,0.578547,0.910646,0.358699,
5.745,0.0496353,0.574041,0.912595,0.36102,
5.75,0.0466299,0.569525,0.914133,0.363366,
5.755,0.0440351,0.564974,0.915268,0.365765,
5.76,0.0418515,0.560354,0.916006,0.368243,
5.765,0.0400559,0.555647,0.916367,0.370819,
5.77,0.0386315,0.550832,0.91637,0.37351,
5.775,0.0375678,0.545897,0.916023,0.376327,
5.78,0.0368209,0.540846,0.915361,0.379286,
5.785,0.0363647,0.535674,0.914415,0.382386,
5.79,0.0361749,0.530383,0.913203,0.385634,
5.795,0.0361987,0.525005,0.911757,0.389022,
5.8,0.0363997,0.519539,0.910119,0.392549,
5.805,0.0367319,0.514023,0.908301,0.396207,
5.81,0.037152,0.508473,0.906339,0.399989,
5.815,0.0376079,0.50292,0.90426,0.403889,
5.82,0.0380545,0.497394,0.902085,0.407892,
5.825,0.0384457,0.491921,0.89982,0.411999,
5.83,0.0387356,0.486532,0.897495,0.416194,
5.835,0.0388766,0.481251,0.895113,0.420476,
5.84,0.0388401,0.476098,0.892679,0.424839,
5.845,0.0385857,0.471089,0.890208,0.429283,
5.85,0.0380845,0.466259,0.887684,0.433794,
5.855,0.0373194,0.461599,0.885113,0.438379,
5.86,0.0362671,0.457131,0.882499,0.443027,
5.865,0.0349201,0.452866,0.879821,0.447737,
5.87,0.0332807,0.448797,0.877081,0.452499,
5.875,0.0313448,0.444931,0.874273,0.45731,
5.88,0.0291243,0.441256,0.871396,0.462163,
5.885,0.0266328,0.437775,0.868436,0.467048,
5.89,0.0238979,0.434463,0.865397,0.471957,
5.895,0.0209516,0.431318,0.862262,0.476877,
5.9,0.0178377,0.428316,0.859023,0.481793,
5.905,0.0146344,0.425423,0.855645,0.486693,
5.91,0.011449,0.422623,0.852065,0.491549,
5.915,0.0084281,0.419866,0.848199,0.496338,
5.92,0.00573379,0.417118,0.843948,0.501033,
5.925,0.00357398,0.41432,0.839176,0.505602,
5.93,0.0019993,0.411449,0.833878,0.510037,
5.935,0.000999676,0.408484,0.828106,0.514338,
5.94,0.000446716,0.405418,0.821995,0.518523,
5.945,0.000178876,0.402253,0.815723,0.522623,
5.95,6.54304e-05,0.398978,0.809434,0.526657,
5.955,2.18026e-05,0.395599,0.803217,0.530643,
5.96,6.65775e-06,0.392095,0.797136,0.534592,
5.965,1.89695e-06,0.388448,0.791231,0.538516,
