time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.405,17.0316,7.92964,-29.8415,-37.5697,-0.737007,2.79229,-8.55256,12.3038,-43.9601,-44.7942,-4.38127,8.81539,-9.66713,-2.41405,-2.22139,-2.6609,-5.12135,3.41947,-4.93248,1.05494,
0.41,18.9444,8.27629,-28.1935,-36.5707,-0.735923,2.34701,-8.85352,10.0863,-45.0905,-46.0904,-2.0433,7.68954,-6.86388,-2.24108,-2.0193,-2.62963,-5.58359,2.47123,-5.09241,0.959859,
0.415,20.1441,8.70778,-27.2936,-35.6844,-0.925387,1.9113,-8.86606,8.00312,-45.6087,-47.3111,-3.82759,6.59704,-9.2307,-2.12233,-2.19686,-2.53969,-5.92373,1.56744,-5.15947,0.882451,
0.42,21.7197,9.32123,-26.0637,-34.8374,-0.97088,1.48011,-8.6752,6.08799,-46.101,-48.4727,-4.39814,5.56799,-9.97972,-2.03949,-2.26091,-2.40684,-6.32423,0.716094,-5.18005,0.822672,
0.425,22.0123,10.1619,-24.9558,-33.9299,-1.21856,1.04152,-8.63155,4.35729,-46.478,-49.5845,-2.50798,4.62542,-7.89286,-1.97668,-2.10894,-2.24591,-6.633,-0.0772733,-5.07038,0.78008,
0.43,24.7457,11.218,-24.299,-32.8878,-1.05022,0.591814,-8.00227,2.80095,-46.6654,-50.6567,-4.40537,3.78565,-10.109,-1.92149,-2.31216,-2.06989,-6.96416,-0.80878,-4.94486,0.75392,
0.435,23.1808,12.3854,-22.8598,-31.6754,-1.52172,0.134636,-8.48351,1.36631,-47.1595,-51.7115,-2.2657,3.05874,-7.21602,-1.86569,-2.11786,-1.88941,-7.27599,-1.47552,-4.77842,0.743199,
0.44,28.673,13.5266,-23.0072,-30.2956,-0.851036,-0.323918,-6.78105,-0.0105506,-47.3094,-52.7659,-4.53784,2.44936,-9.91866,-1.80578,-2.34498,-1.71237,-7.59108,-2.07503,-4.57554,0.74676,
0.445,21.6315,14.5466,-21.7194,-28.798,-2.25476,-0.77391,-8.08191,-1.36948,-47.1011,-53.8268,-1.53417,1.95764,-6.16692,-1.74316,-2.10524,-1.54385,-7.90145,-2.605,-4.33934,0.763346,
0.45,30.7179,15.4278,-21.2725,-27.2548,-0.817316,-1.20453,-5.39895,-2.71747,-46.8487,-54.9018,-3.34372,1.58012,-8.11465,-1.6837,-2.28177,-1.38628,-8.21554,-3.06327,-4.09137,0.79165,
0.455,24.2625,16.2013,-19.9586,-25.7489,-2.90247,-1.60715,-6.42607,-4.04369,-47.2338,-55.9996,-1.72991,1.31033,-6.6551,-1.63666,-2.14217,-1.23979,-8.52706,-3.44816,-3.8133,0.830341,
0.46,30.6958,16.9116,-20.6995,-24.3413,-1.18525,-1.97873,-5.06873,-5.33435,-48.0314,-57.1266,-1.76894,1.13914,-6.61551,-1.61348,-2.14921,-1.10274,-8.84677,-3.75891,-3.53643,0.878089,
0.465,25.7588,17.6017,-19.0004,-23.0794,-3.09023,-2.32092,-5.38216,-6.57117,-48.8876,-58.2738,-0.916931,1.05491,-5.87082,-1.62653,-2.08039,-0.972242,-9.16497,-3.99631,-3.25668,0.933583,
0.47,31.5282,18.3079,-18.4177,-22.0128,-1.73245,-2.63554,-4.4786,-7.73211,-49.9734,-59.4191,-0.350503,1.04602,-5.22623,-1.68872,-2.03735,-0.844652,-9.48973,-4.16249,-2.98946,0.995635,
0.475,28.8044,19.0477,-18.2979,-21.1805,-3.11305,-2.92664,-4.38655,-8.80047,-51.0089,-60.5352,0.189491,1.12409,-4.65594,-1.81996,-1.98369,-0.715611,-9.81684,-4.2548,-2.73207,1.06399,
0.48,32.2799,19.8306,-17.5284,-20.6201,-2.32838,-3.19637,-3.98321,-9.76281,-52.3286,-61.5953,0.653939,1.24997,-4.25801,-2.02198,-1.92057,-0.582075,-10.1459,-4.2863,-2.48803,1.13672,
0.485,31.6415,20.6452,-17.7218,-20.3647,-3.00596,-3.44838,-3.78104,-10.6275,-53.6842,-62.5928,1.16658,1.40333,-3.75261,-2.30119,-1.82636,-0.440636,-10.476,-4.26709,-2.254,1.21274,
0.49,34.1082,21.4795,-17.6779,-20.424,-2.5691,-3.69005,-3.58647,-11.4084,-54.8287,-63.5294,1.15922,1.56145,-3.66916,-2.66135,-1.73528,-0.288316,-10.8068,-4.20979,-2.02754,1.29103,
0.495,34.2936,22.3332,-18.2338,-20.7956,-2.88411,-3.92544,-3.46664,-12.1109,-55.9016,-64.4026,0.875318,1.69945,-3.75407,-3.10379,-1.64364,-0.122628,-11.144,-4.12914,-1.80741,1.37061,
0.5,35.5109,23.1991,-19.3439,-21.4471,-2.87052,-4.16083,-3.41361,-12.7515,-57.3124,-65.2229,0.494085,1.79077,-4.10597,-3.62786,-1.4621,0.0584081,-11.4899,-4.04146,-1.59027,1.45061,
0.505,35.8965,24.0465,-20.6402,-22.3474,-3.25612,-4.40861,-3.52572,-13.3633,-59.5811,-66.0116,0.110207,1.80766,-4.65988,-4.23148,-1.25236,0.256267,-11.8565,-3.96396,-1.37969,1.53016,
0.51,37.2391,24.879,-21.2431,-23.4734,-3.16669,-4.67522,-3.79957,-13.947,-62.4243,-66.7685,-0.102795,1.72203,-4.80693,-4.91165,-1.01498,0.471902,-12.2515,-3.91397,-1.18054,1.60848,
0.515,37.9926,25.7263,-22.2403,-24.795,-3.31967,-4.96303,-4.14017,-14.4836,-65.2104,-67.4837,-0.837529,1.50631,-5.22085,-5.66476,-0.803888,0.705672,-12.3301,-3.9082,-0.99337,1.68479,
0.52,38.6032,26.6018,-23.368,-26.2609,-3.55373,-5.27514,-4.51221,-14.9633,-67.7179,-68.1502,-1.95644,1.1346,-5.94357,-6.48659,-0.58481,0.957176,-13.3038,-3.96204,-0.817928,1.75832,
0.525,39.4377,27.4726,-24.203,-27.8077,-3.68851,-5.61099,-4.91272,-15.4068,-70.0529,-68.7752,-3.00471,0.583884,-6.81036,-7.37199,-0.31656,1.22503,-13.8773,-4.08898,-0.651633,1.82824,
0.53,40.1827,28.2913,-25.1357,-29.3835,-3.89002,-5.96756,-5.30934,-15.847,-72.3627,-69.3782,-3.96595,-0.164668,-7.93598,-8.31414,-0.0330996,1.5066,-12.9274,-4.30019,-0.495474,1.89367,
0.535,41.3192,29.0052,-25.3887,-30.9491,-3.9463,-6.33744,-5.6662,-16.3249,-74.7324,-69.9925,-4.49738,-1.12435,-8.96865,-9.30323,0.270319,1.79768,-12.5215,-4.60434,-0.345728,1.95362,
0.54,41.1094,29.5745,-28.5664,-32.4817,-4.57485,-6.71019,-5.96076,-16.8812,-76.7853,-70.6659,-6.4418,-2.30164,-11.2514,-10.3248,0.583166,2.0923,-12.6027,-5.00746,-0.194337,2.00695,
0.545,41.7691,30.0059,-29.4169,-33.9432,-4.97287,-7.08107,-6.20765,-17.5333,-78.9813,-71.4421,-6.8737,-3.7084,-9.75887,-11.3532,0.960107,2.38257,-12.7971,-5.51774,-0.0714406,2.05204,
0.55,42.07,30.3312,-30.5703,-35.2968,-5.40975,-7.44773,-6.32601,-18.2858,-80.2688,-72.363,-8.45352,-5.58777,-11.1567,-12.2601,1.35322,2.65799,-12.7515,-6.227,0.0489549,2.08134,
0.555,42.3489,30.5927,-31.7662,-36.5385,-5.86356,-7.81459,-6.35571,-19.1366,-81.3435,-73.4684,-10.414,-7.67332,-12.4883,-13.0991,1.71925,2.90742,-12.7317,-7.05062,0.160277,2.09939,
0.56,42.5886,30.8493,-32.7068,-37.6726,-6.23225,-8.18766,-6.24394,-20.0677,-81.643,-74.7828,-11.73,-9.93365,-12.1369,-13.8269,2.0973,3.11948,-12.7402,-7.98414,0.257817,2.10447,
0.565,42.7917,31.1781,-33.623,-38.7062,-6.65986,-8.56836,-5.99749,-21.0431,-81.1181,-76.315,-13.8609,-12.3294,-12.9653,-14.3946,2.46362,3.28338,-12.7809,-9.02102,0.34204,2.09482,
0.57,43.2606,31.6696,-34.7671,-39.6639,-7.05621,-8.95338,-5.71412,-22.0063,-81.0928,-78.0493,-16.0193,-14.8144,-14.174,-14.7513,2.83377,3.39005,-12.8558,-10.1527,0.416857,2.06866,
0.575,43.283,32.4077,-35.9563,-40.5574,-7.6854,-9.33743,-5.31008,-22.8961,-80.3567,-79.9546,-17.0206,-17.3378,-12.7954,-14.8484,3.16266,3.43337,-12.9652,-11.3687,0.485038,2.02437,
0.58,43.3756,33.451,-37.0742,-41.3739,-8.19412,-9.71197,-4.80576,-23.6628,-78.9444,-81.9979,-18.9515,-19.8458,-13.2119,-14.6457,3.44186,3.41111,-13.1043,-12.6615,0.548543,1.96148,
0.585,44.1358,34.8127,-37.7997,-42.1194,-8.46206,-10.0658,-4.32397,-24.2856,-78.1549,-84.1603,-20.7658,-22.2844,-13.3687,-14.1161,3.68528,3.32546,-13.2583,-14.0091,0.606476,1.87828,
0.59,44.1553,36.496,-39.0688,-42.8271,-8.97916,-10.3899,-3.82288,-24.7457,-77.27,-86.42,-21.9101,-24.6005,-13.1045,-13.2513,3.89645,3.18318,-13.417,-15.3928,0.661269,1.77426,
0.595,44.0748,38.4859,-40.2738,-43.5139,-9.52641,-10.6813,-3.33535,-25.0337,-76.3641,-88.7535,-22.5975,-26.7462,-12.6692,-12.0656,4.10103,2.99516,-13.5659,-16.7919,0.713084,1.64972,
0.6,45.0072,40.7402,-41.0847,-44.1766,-9.8523,-10.9466,-2.91347,-25.1623,-75.8575,-91.15,-23.2399,-28.6794,-12.1449,-10.5982,4.2029,2.77541,-13.7052,-18.1833,0.765355,1.50573,
0.605,45.4971,43.2375,-42.4913,-44.8117,-10.1849,-11.192,-2.59193,-25.1244,-75.8567,-93.5811,-23.4619,-30.3655,-11.5191,-8.91329,4.32686,2.53963,-13.8455,-19.5416,0.817202,1.34419,
